Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-08 12:15:04.229,0,0,SE,E,ongoing
2026-03-08 12:15:10.645,0,1,SE,E,ongoing
2026-03-08 12:15:16.201,0,2,S,S,ongoing
2026-03-08 12:15:21.603,0,3,S,SW,ongoing
2026-03-08 12:15:27.603,0,4,E,E,ongoing
2026-03-08 12:15:29.339,0,4,E,N/A,success
2026-03-08 12:15:33.589,1,0,SW,SW,ongoing
2026-03-08 12:15:35.547,1,0,SW,N/A,success
2026-03-08 12:15:39.411,2,0,N,N,ongoing
2026-03-08 12:15:41.157,2,0,N,N/A,success
2026-03-08 12:15:44.949,3,0,W,SW,ongoing
2026-03-08 12:15:50.407,3,1,NW,NW,ongoing
2026-03-08 12:15:52.366,3,1,NW,N/A,success
2026-03-08 12:15:56.088,4,0,SW,SW,ongoing
2026-03-08 12:16:01.240,4,1,SW,SW,ongoing
2026-03-08 12:16:07.198,4,2,SW,SW,ongoing
2026-03-08 12:16:09.157,4,2,SW,N/A,success
2026-03-08 12:16:13.781,5,0,S,E,ongoing
2026-03-08 12:16:21.406,5,1,SW,SW,ongoing
2026-03-08 12:16:27.559,5,2,S,E,ongoing
2026-03-08 12:16:33.295,5,3,SW,SW,ongoing
2026-03-08 12:16:35.253,5,3,SW,N/A,success
2026-03-08 12:16:39.836,6,0,SE,E,ongoing
2026-03-08 12:16:45.502,6,1,SE,E,ongoing
2026-03-08 12:16:51.155,6,2,SE,E,ongoing
2026-03-08 12:16:57.058,6,3,S,SE,ongoing
2026-03-08 12:17:06.960,6,4,S,W,ongoing
2026-03-08 12:17:12.501,6,5,S,SW,ongoing
2026-03-08 12:17:17.890,6,6,SE,E,ongoing
2026-03-08 12:17:23.279,6,7,SE,E,ongoing
2026-03-08 12:17:29.626,6,8,S,S,ongoing
2026-03-08 12:17:35.070,6,9,S,SW,ongoing
2026-03-08 12:17:37.557,6,10,E,N/A,failed
2026-03-08 12:17:41.431,7,0,NE,N,ongoing
2026-03-08 12:17:47.069,7,1,NE,N,ongoing
2026-03-08 12:17:53.291,7,2,E,NE,ongoing
2026-03-08 12:17:58.597,7,3,SE,E,ongoing
2026-03-08 12:18:04.902,7,4,S,SW,ongoing
2026-03-08 12:18:10.638,7,5,E,E,ongoing
2026-03-08 12:18:12.374,7,5,E,N/A,success
2026-03-08 12:18:16.511,8,0,E,NE,ongoing
2026-03-08 12:18:22.443,8,1,S,SW,ongoing
2026-03-08 12:18:27.804,8,2,E,E,ongoing
2026-03-08 12:18:29.540,8,2,E,N/A,success
2026-03-08 12:18:34.082,9,0,NW,NW,ongoing
2026-03-08 12:18:39.304,9,1,NW,NW,ongoing
2026-03-08 12:18:44.595,9,2,NW,NW,ongoing
2026-03-08 12:18:46.554,9,2,NW,N/A,success
