Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-08 12:36:44.362,0,0,SW,NW,ongoing
2026-03-08 12:36:49.709,0,1,S,SW,ongoing
2026-03-08 12:36:56.473,0,2,SE,E,ongoing
2026-03-08 12:37:02.611,0,3,S,SW,ongoing
2026-03-08 12:37:08.374,0,4,E,E,ongoing
2026-03-08 12:37:10.124,0,4,E,N/A,success
2026-03-08 12:37:14.236,1,0,W,NW,ongoing
2026-03-08 12:37:19.402,1,1,S,SW,ongoing
2026-03-08 12:37:25.512,1,2,E,E,ongoing
2026-03-08 12:37:27.249,1,2,E,N/A,success
2026-03-08 12:37:31.318,2,0,NE,N,ongoing
2026-03-08 12:37:36.694,2,1,NE,N,ongoing
2026-03-08 12:37:42.041,2,2,E,E,ongoing
2026-03-08 12:37:47.261,2,3,E,E,ongoing
2026-03-08 12:37:49.011,2,3,E,N/A,success
2026-03-08 12:37:52.720,3,0,E,E,ongoing
2026-03-08 12:37:58.262,3,1,E,E,ongoing
2026-03-08 12:38:00.012,3,1,E,N/A,success
2026-03-08 12:38:03.998,4,0,SE,N,ongoing
2026-03-08 12:38:09.135,4,1,SE,N,ongoing
2026-03-08 12:38:14.787,4,2,S,W,ongoing
2026-03-08 12:38:20.358,4,3,SE,N,ongoing
2026-03-08 12:38:25.871,4,4,SE,E,ongoing
2026-03-08 12:38:31.038,4,5,S,SW,ongoing
2026-03-08 12:38:36.760,4,6,SE,E,ongoing
2026-03-08 12:38:42.676,4,7,S,SW,ongoing
2026-03-08 12:38:48.510,4,8,SE,E,ongoing
2026-03-08 12:38:54.953,4,9,SE,S,ongoing
2026-03-08 12:38:57.440,4,10,SE,N/A,failed
2026-03-08 12:39:01.259,5,0,S,SW,ongoing
2026-03-08 12:39:06.717,5,1,SE,E,ongoing
2026-03-08 12:39:12.786,5,2,S,SW,ongoing
2026-03-08 12:39:18.117,5,3,E,E,ongoing
2026-03-08 12:39:19.855,5,3,E,N/A,success
2026-03-08 12:39:23.564,6,0,SW,SW,ongoing
2026-03-08 12:39:28.717,6,1,SW,SW,ongoing
2026-03-08 12:39:33.967,6,2,SW,SW,ongoing
2026-03-08 12:39:35.925,6,2,SW,N/A,success
2026-03-08 12:39:39.786,7,0,NW,N,ongoing
2026-03-08 12:39:45.133,7,1,NW,N,ongoing
2026-03-08 12:39:50.466,7,2,W,NW,ongoing
2026-03-08 12:39:55.730,7,3,W,NW,ongoing
2026-03-08 12:40:01.021,7,4,SW,W,ongoing
2026-03-08 12:40:06.187,7,5,S,S,ongoing
2026-03-08 12:40:07.923,7,5,S,N/A,success
2026-03-08 12:40:11.881,8,0,N,N,ongoing
2026-03-08 12:40:17.297,8,1,N,N,ongoing
2026-03-08 12:40:19.047,8,1,N,N/A,success
2026-03-08 12:40:22.880,9,0,NE,NE,ongoing
2026-03-08 12:40:28.423,9,1,NE,N,ongoing
2026-03-08 12:40:34.381,9,2,NE,N,ongoing
2026-03-08 12:40:39.686,9,3,E,E,ongoing
2026-03-08 12:40:45.394,9,4,NE,N,ongoing
2026-03-08 12:40:50.588,9,5,E,E,ongoing
2026-03-08 12:40:55.824,9,6,E,E,ongoing
2026-03-08 12:40:57.574,9,6,E,N/A,success
