Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-28 13:20:02.186,0,0,W,W,ongoing
2026-02-28 13:20:10.782,0,1,W,SW,ongoing
2026-02-28 13:20:24.377,0,2,N,SW,ongoing
2026-02-28 13:20:32.820,0,3,NE,S,ongoing
2026-02-28 13:20:41.250,0,4,N,N,ongoing
2026-02-28 13:20:54.289,0,5,NE,SW,ongoing
2026-02-28 13:21:08.052,0,6,NE,SW,ongoing
2026-02-28 13:21:49.156,0,7,NE,NW,ongoing
2026-02-28 13:22:03.988,0,8,NE,NW,ongoing
2026-02-28 13:22:18.277,0,9,E,N,ongoing
2026-02-28 13:22:20.764,0,10,E,N/A,failed
2026-02-28 13:22:41.037,1,0,SW,N,ongoing
2026-02-28 13:22:50.634,1,1,SW,SW,ongoing
2026-02-28 13:22:58.188,1,2,SW,SW,ongoing
2026-02-28 13:23:05.173,1,3,SW,SW,ongoing
2026-02-28 13:23:12.825,1,4,S,S,ongoing
2026-02-28 13:23:14.574,1,4,S,N/A,success
