Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 18:18:38.284,0,0,W,SW,ongoing
2026-03-01 18:18:44.979,0,1,NW,S,ongoing
2026-03-01 18:18:51.216,0,2,NW,SW,ongoing
2026-03-01 18:18:58.479,0,3,N,NE,ongoing
2026-03-01 18:19:05.131,0,4,NW,W,ongoing
2026-03-01 18:19:11.381,0,5,N,NE,ongoing
2026-03-01 18:19:18.103,0,6,NW,NW,ongoing
2026-03-01 18:19:20.061,0,6,NW,N/A,success
2026-03-01 18:19:24.644,1,0,SW,SW,ongoing
2026-03-01 18:19:30.436,1,1,SW,SW,ongoing
2026-03-01 18:19:37.296,1,2,SW,S,ongoing
2026-03-01 18:19:42.880,1,3,W,S,ongoing
2026-03-01 18:19:49.671,1,4,NW,W,ongoing
2026-03-01 18:19:55.726,1,5,N,NE,ongoing
2026-03-01 18:20:01.629,1,6,W,NW,ongoing
2026-03-01 18:20:07.392,1,7,S,S,ongoing
2026-03-01 18:20:09.143,1,7,S,N/A,success
2026-03-01 18:20:13.197,2,0,S,S,ongoing
2026-03-01 18:20:18.670,2,1,S,S,ongoing
2026-03-01 18:20:20.419,2,1,S,N/A,success
2026-03-01 18:20:25.614,3,0,SE,SE,ongoing
2026-03-01 18:20:32.350,3,1,SE,SE,ongoing
2026-03-01 18:20:39.100,3,2,SE,S,ongoing
2026-03-01 18:20:45.321,3,3,SE,SE,ongoing
2026-03-01 18:20:50.765,3,4,E,S,ongoing
2026-03-01 18:20:56.405,3,5,NE,S,ongoing
2026-03-01 18:21:02.238,3,6,NE,S,ongoing
2026-03-01 18:21:09.515,3,7,N,E,ongoing
2026-03-01 18:21:16.959,3,8,N,E,ongoing
2026-03-01 18:21:23.153,3,9,N,E,ongoing
2026-03-01 18:21:25.640,3,10,NW,N/A,failed
2026-03-01 18:21:30.986,4,0,E,SE,ongoing
2026-03-01 18:21:37.292,4,1,N,N,ongoing
2026-03-01 18:21:39.041,4,1,N,N/A,success
2026-03-01 18:21:44.389,5,0,NE,SE,ongoing
2026-03-01 18:21:50.013,5,1,N,NE,ongoing
2026-03-01 18:21:55.748,5,2,N,E,ongoing
2026-03-01 18:22:03.387,5,3,NW,W,ongoing
2026-03-01 18:22:09.053,5,4,N,N,ongoing
2026-03-01 18:22:14.706,5,5,N,E,ongoing
2026-03-01 18:22:20.790,5,6,NW,SW,ongoing
2026-03-01 18:22:28.040,5,7,N,NE,ongoing
2026-03-01 18:22:34.483,5,8,NW,NW,ongoing
2026-03-01 18:22:36.442,5,8,NW,N/A,success
2026-03-01 18:22:40.775,6,0,N,NE,ongoing
2026-03-01 18:22:48.483,6,1,W,SW,ongoing
2026-03-01 18:22:54.497,6,2,N,NE,ongoing
2026-03-01 18:23:01.163,6,3,W,SW,ongoing
2026-03-01 18:23:07.691,6,4,N,NE,ongoing
2026-03-01 18:23:13.941,6,5,W,W,ongoing
2026-03-01 18:23:15.690,6,5,W,N/A,success
2026-03-01 18:23:21.621,7,0,NW,W,ongoing
2026-03-01 18:23:27.871,7,1,NW,W,ongoing
2026-03-01 18:23:35.037,7,2,N,NE,ongoing
2026-03-01 18:23:42.564,7,3,NW,SW,ongoing
2026-03-01 18:23:49.314,7,4,N,N,ongoing
2026-03-01 18:23:55.939,7,5,NW,W,ongoing
2026-03-01 18:24:02.271,7,6,N,NE,ongoing
2026-03-01 18:24:08.133,7,7,NW,W,ongoing
2026-03-01 18:24:14.229,7,8,N,N,ongoing
2026-03-01 18:24:15.965,7,8,N,N/A,success
2026-03-01 18:24:20.103,8,0,SW,S,ongoing
2026-03-01 18:24:27.173,8,1,W,SW,ongoing
2026-03-01 18:24:33.465,8,2,N,NE,ongoing
2026-03-01 18:24:39.562,8,3,W,W,ongoing
2026-03-01 18:24:41.311,8,3,W,N/A,success
2026-03-01 18:24:45.423,9,0,SE,S,ongoing
2026-03-01 18:24:50.881,9,1,SE,S,ongoing
2026-03-01 18:24:56.505,9,2,E,S,ongoing
2026-03-01 18:25:01.755,9,3,NE,S,ongoing
2026-03-01 18:25:07.241,9,4,NE,S,ongoing
2026-03-01 18:25:13.255,9,5,NE,S,ongoing
2026-03-01 18:25:20.241,9,6,NE,S,ongoing
2026-03-01 18:25:26.032,9,7,N,NE,ongoing
2026-03-01 18:25:32.782,9,8,N,E,ongoing
2026-03-01 18:25:38.864,9,9,N,E,ongoing
2026-03-01 18:25:41.351,9,10,N,N/A,failed
