Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-06 14:48:11.313,0,0,NE,SE,ongoing
2026-03-06 14:48:17.590,0,1,NE,SE,ongoing
2026-03-06 14:48:23.368,0,2,N,N,ongoing
2026-03-06 14:48:29.215,0,3,N,N,ongoing
2026-03-06 14:48:34.867,0,4,NE,E,ongoing
2026-03-06 14:48:40.687,0,5,N,N,ongoing
2026-03-06 14:48:46.298,0,6,N,NE,ongoing
2026-03-06 14:48:54.048,0,7,N,NE,ongoing
2026-03-06 14:48:59.797,0,8,NW,NE,ongoing
2026-03-06 14:49:07.200,0,9,W,W,ongoing
2026-03-06 14:49:09.673,0,10,W,N/A,failed
2026-03-06 14:49:14.324,1,0,N,N,ongoing
2026-03-06 14:49:20.338,1,1,N,N,ongoing
2026-03-06 14:49:22.074,1,1,N,N/A,success
2026-03-06 14:49:26.130,2,0,NW,N,ongoing
2026-03-06 14:49:31.504,2,1,NW,N,ongoing
2026-03-06 14:49:37.462,2,2,W,NW,ongoing
2026-03-06 14:49:43.990,2,3,W,W,ongoing
2026-03-06 14:49:50.017,2,4,W,NW,ongoing
2026-03-06 14:49:55.878,2,5,S,SW,ongoing
2026-03-06 14:50:03.502,2,6,E,SE,ongoing
2026-03-06 14:50:08.808,2,7,N,N,ongoing
2026-03-06 14:50:10.558,2,7,N,N/A,success
2026-03-06 14:50:15.738,3,0,SW,S,ongoing
2026-03-06 14:50:21.071,3,1,SW,SW,ongoing
2026-03-06 14:50:26.502,3,2,SW,SW,ongoing
2026-03-06 14:50:32.918,3,3,W,W,ongoing
2026-03-06 14:50:34.668,3,3,W,N/A,success
2026-03-06 14:50:39.598,4,0,S,S,ongoing
2026-03-06 14:50:45.653,4,1,S,S,ongoing
2026-03-06 14:50:47.390,4,1,S,N/A,success
2026-03-06 14:50:52.071,5,0,SE,S,ongoing
2026-03-06 14:50:57.751,5,1,E,E,ongoing
2026-03-06 14:50:59.486,5,1,E,N/A,success
2026-03-06 14:51:04.042,6,0,E,E,ongoing
2026-03-06 14:51:10.820,6,1,E,E,ongoing
2026-03-06 14:51:12.570,6,1,E,N/A,success
2026-03-06 14:51:17.348,7,0,NE,NE,ongoing
2026-03-06 14:51:22.944,7,1,NE,NE,ongoing
2026-03-06 14:51:24.902,7,1,NE,N/A,success
2026-03-06 14:51:29.388,8,0,W,NW,ongoing
2026-03-06 14:51:36.847,8,1,S,SW,ongoing
2026-03-06 14:51:43.527,8,2,E,E,ongoing
2026-03-06 14:51:45.263,8,2,E,N/A,success
2026-03-06 14:51:49.456,9,0,SW,SW,ongoing
2026-03-06 14:51:51.415,9,0,SW,N/A,success
