Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-06 14:31:46.131,0,0,NE,NE,ongoing
2026-03-06 14:31:51.755,0,1,NE,NE,ongoing
2026-03-06 14:31:53.714,0,1,NE,N/A,success
2026-03-06 14:31:57.950,1,0,N,N,ongoing
2026-03-06 14:31:59.686,1,0,N,N/A,success
2026-03-06 14:32:04.242,2,0,NW,NW,ongoing
2026-03-06 14:32:10.714,2,1,NW,NW,ongoing
2026-03-06 14:32:17.047,2,2,NW,NW,ongoing
2026-03-06 14:32:19.005,2,2,NW,N/A,success
2026-03-06 14:32:24.963,3,0,W,W,ongoing
2026-03-06 14:32:31.466,3,1,W,SW,ongoing
2026-03-06 14:32:37.240,3,2,N,N,ongoing
2026-03-06 14:32:38.976,3,2,N,N/A,success
2026-03-06 14:32:43.962,4,0,SW,SW,ongoing
2026-03-06 14:32:49.308,4,1,SW,SW,ongoing
2026-03-06 14:32:54.712,4,2,SW,SW,ongoing
2026-03-06 14:32:56.670,4,2,SW,N/A,success
2026-03-06 14:33:00.893,5,0,S,S,ongoing
2026-03-06 14:33:06.281,5,1,S,S,ongoing
2026-03-06 14:33:08.017,5,1,S,N/A,success
2026-03-06 14:33:15.156,6,0,SE,S,ongoing
2026-03-06 14:33:20.724,6,1,SE,SE,ongoing
2026-03-06 14:33:26.682,6,2,SE,SE,ongoing
2026-03-06 14:33:32.183,6,3,SE,SE,ongoing
2026-03-06 14:33:40.016,6,4,E,E,ongoing
2026-03-06 14:33:41.752,6,4,E,N/A,success
2026-03-06 14:33:46.571,7,0,E,E,ongoing
2026-03-06 14:33:48.320,7,0,E,N/A,success
2026-03-06 14:33:53.003,8,0,SE,SE,ongoing
2026-03-06 14:33:58.654,8,1,SE,SE,ongoing
2026-03-06 14:34:00.612,8,1,SE,N/A,success
2026-03-06 14:34:07.278,9,0,SW,SW,ongoing
2026-03-06 14:34:09.236,9,0,SW,N/A,success
