Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-06 14:05:05.714,0,0,NW,NW,ongoing
2026-03-06 14:05:07.674,0,0,NW,N/A,success
2026-03-06 14:05:12.186,1,0,NE,NE,ongoing
2026-03-06 14:05:18.741,1,1,NE,NE,ongoing
2026-03-06 14:05:20.700,1,1,NE,N/A,success
2026-03-06 14:05:26.671,2,0,E,E,ongoing
2026-03-06 14:05:28.407,2,0,E,N/A,success
2026-03-06 14:05:34.727,3,0,NE,E,ongoing
2026-03-06 14:05:41.171,3,1,NE,E,ongoing
2026-03-06 14:05:47.407,3,2,NE,E,ongoing
2026-03-06 14:05:53.782,3,3,N,NE,ongoing
2026-03-06 14:05:59.461,3,4,N,NE,ongoing
2026-03-06 14:06:09.975,3,5,NW,S,ongoing
2026-03-06 14:06:15.753,3,6,N,NE,ongoing
2026-03-06 14:07:11.542,3,7,NW,NW,ongoing
2026-03-06 14:07:17.958,3,8,NW,NW,ongoing
2026-03-06 14:07:19.917,3,8,NW,N/A,success
2026-03-06 14:07:24.235,4,0,N,NE,ongoing
2026-03-06 14:07:29.958,4,1,NW,NW,ongoing
2026-03-06 14:07:31.916,4,1,NW,N/A,success
2026-03-06 14:07:37.540,5,0,NW,NW,ongoing
2026-03-06 14:07:43.208,5,1,NW,NW,ongoing
2026-03-06 14:07:49.623,5,2,NW,NW,ongoing
2026-03-06 14:07:51.581,5,2,NW,N/A,success
2026-03-06 14:07:56.235,6,0,W,W,ongoing
2026-03-06 14:08:02.137,6,1,W,NW,ongoing
2026-03-06 14:08:08.623,6,2,S,SW,ongoing
2026-03-06 14:08:16.622,6,3,E,SE,ongoing
2026-03-06 14:08:22.358,6,4,N,NE,ongoing
2026-03-06 14:08:27.900,6,5,W,W,ongoing
2026-03-06 14:08:29.649,6,5,W,N/A,success
2026-03-06 14:08:35.705,7,0,SW,SW,ongoing
2026-03-06 14:08:41.385,7,1,SW,SW,ongoing
2026-03-06 14:08:46.718,7,2,SW,SW,ongoing
2026-03-06 14:08:48.677,7,2,SW,N/A,success
2026-03-06 14:08:52.733,8,0,S,S,ongoing
2026-03-06 14:08:54.468,8,0,S,N/A,success
2026-03-06 14:08:59.148,9,0,SE,S,ongoing
2026-03-06 14:09:04.593,9,1,SE,S,ongoing
2026-03-06 14:09:11.274,9,2,E,SE,ongoing
2026-03-06 14:09:17.856,9,3,NE,SE,ongoing
2026-03-06 14:09:24.397,9,4,N,NE,ongoing
2026-03-06 14:09:29.995,9,5,NW,NW,ongoing
2026-03-06 14:09:31.953,9,5,NW,N/A,success
