Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-06 10:39:32.455,0,0,NE,N,ongoing
2026-03-06 10:39:50.135,0,1,E,E,ongoing
2026-03-06 10:39:51.884,0,1,E,N/A,success
2026-03-06 10:40:13.550,1,0,E,E,ongoing
2026-03-06 10:40:15.300,1,0,E,N/A,success
2026-03-06 10:40:17.606,2,0,S,S,ongoing
2026-03-06 10:40:19.355,2,0,S,N/A,success
2026-03-06 10:40:23.162,3,0,SW,SW,ongoing
2026-03-06 10:40:25.119,3,0,SW,N/A,success
2026-03-06 10:40:27.508,4,0,S,S,ongoing
2026-03-06 10:40:29.258,4,0,S,N/A,success
2026-03-06 10:40:33.105,5,0,W,W,ongoing
2026-03-06 10:40:34.841,5,0,W,N/A,success
2026-03-06 10:40:37.841,6,0,W,W,ongoing
2026-03-06 10:40:39.576,6,0,W,N/A,success
2026-03-06 10:40:42.882,7,0,NW,NW,ongoing
2026-03-06 10:40:44.841,7,0,NW,N/A,success
2026-03-06 10:40:51.326,8,0,NW,NW,ongoing
2026-03-06 10:40:53.285,8,0,NW,N/A,success
2026-03-06 10:40:55.896,9,0,N,N,ongoing
2026-03-06 10:40:57.632,9,0,N,N/A,success
2026-03-06 10:41:02.922,10,0,SE,SE,ongoing
2026-03-06 10:41:04.881,10,0,SE,N/A,success
2026-03-06 10:41:07.590,11,0,N,N,ongoing
2026-03-06 10:41:09.340,11,0,N,N/A,success
2026-03-06 10:41:18.728,12,0,NE,NE,ongoing
2026-03-06 10:41:20.686,12,0,NE,N/A,success
2026-03-06 10:41:29.311,13,0,SE,SE,ongoing
2026-03-06 10:41:31.269,13,0,SE,N/A,success
2026-03-06 10:41:34.936,14,0,SW,SW,ongoing
2026-03-06 10:41:36.894,14,0,SW,N/A,success
2026-03-06 10:41:41.769,15,0,E,E,ongoing
2026-03-06 10:41:43.504,15,0,E,N/A,success
