Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 20:18:29.903,0,0,E,E,ongoing
2026-03-05 20:18:35.861,0,1,E,NE,ongoing
2026-03-05 20:18:42.250,0,2,SE,SW,ongoing
2026-03-05 20:18:48.069,0,3,E,E,ongoing
2026-03-05 20:18:53.999,0,4,E,E,ongoing
2026-03-05 20:18:55.735,0,4,E,N/A,success
2026-03-05 20:18:59.777,1,0,W,N,ongoing
2026-03-05 20:19:07.277,1,1,SW,W,ongoing
2026-03-05 20:19:12.791,1,2,SW,W,ongoing
2026-03-05 20:19:19.318,1,3,S,SW,ongoing
2026-03-05 20:19:25.887,1,4,E,E,ongoing
2026-03-05 20:19:27.637,1,4,E,N/A,success
2026-03-05 20:19:32.387,2,0,N,N,ongoing
2026-03-05 20:19:37.775,2,1,N,N,ongoing
2026-03-05 20:19:39.512,2,1,N,N/A,success
2026-03-05 20:19:44.137,3,0,S,SW,ongoing
2026-03-05 20:19:50.970,3,1,SE,N,ongoing
2026-03-05 20:19:56.706,3,2,SE,NE,ongoing
2026-03-05 20:20:02.831,3,3,S,NW,ongoing
2026-03-05 20:20:09.054,3,4,S,SW,ongoing
2026-03-05 20:20:15.094,3,5,SE,NE,ongoing
2026-03-05 20:20:21.552,3,6,S,W,ongoing
2026-03-05 20:20:27.775,3,7,SE,NE,ongoing
2026-03-05 20:20:35.441,3,8,S,SW,ongoing
2026-03-05 20:20:41.857,3,9,SE,NE,ongoing
2026-03-05 20:20:44.330,3,10,S,N/A,failed
2026-03-05 20:20:49.190,4,0,NE,N,ongoing
2026-03-05 20:20:54.622,4,1,NE,N,ongoing
2026-03-05 20:21:00.078,4,2,NE,NE,ongoing
2026-03-05 20:21:05.717,4,3,E,E,ongoing
2026-03-05 20:21:12.370,4,4,NE,NE,ongoing
2026-03-05 20:21:17.801,4,5,E,E,ongoing
2026-03-05 20:21:19.551,4,5,E,N/A,success
2026-03-05 20:21:24.009,5,0,SW,SW,ongoing
2026-03-05 20:21:29.300,5,1,SW,SW,ongoing
2026-03-05 20:21:31.259,5,1,SW,N/A,success
2026-03-05 20:21:35.120,6,0,NW,N,ongoing
2026-03-05 20:21:40.273,6,1,W,N,ongoing
2026-03-05 20:21:46.814,6,2,SW,S,ongoing
2026-03-05 20:21:52.133,6,3,W,N,ongoing
2026-03-05 20:21:58.744,6,4,SW,SW,ongoing
2026-03-05 20:22:00.702,6,4,SW,N/A,success
2026-03-05 20:22:04.868,7,0,SE,E,ongoing
2026-03-05 20:22:10.633,7,1,SE,E,ongoing
2026-03-05 20:22:17.271,7,2,S,SW,ongoing
2026-03-05 20:22:23.063,7,3,SE,SW,ongoing
2026-03-05 20:22:29.271,7,4,E,E,ongoing
2026-03-05 20:22:34.771,7,5,SE,S,ongoing
2026-03-05 20:22:40.465,7,6,E,E,ongoing
2026-03-05 20:22:45.923,7,7,E,E,ongoing
2026-03-05 20:22:47.659,7,7,E,N/A,success
2026-03-05 20:22:51.604,8,0,NW,N,ongoing
2026-03-05 20:22:56.784,8,1,W,N,ongoing
2026-03-05 20:23:04.145,8,2,SW,SE,ongoing
2026-03-05 20:23:09.783,8,3,W,N,ongoing
2026-03-05 20:23:15.797,8,4,SW,NW,ongoing
2026-03-05 20:23:21.103,8,5,SW,NW,ongoing
2026-03-05 20:23:26.797,8,6,S,W,ongoing
2026-03-05 20:23:32.880,8,7,S,SW,ongoing
2026-03-05 20:23:39.422,8,8,SE,SE,ongoing
2026-03-05 20:23:44.963,8,9,SE,S,ongoing
2026-03-05 20:23:47.436,8,10,E,N/A,failed
2026-03-05 20:23:51.185,9,0,N,N,ongoing
2026-03-05 20:23:52.936,9,0,N,N/A,success
