Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 17:35:43.326,0,0,E,NE,ongoing
2026-03-05 17:35:50.658,0,1,SE,S,ongoing
2026-03-05 17:35:57.408,0,2,E,E,ongoing
2026-03-05 17:36:04.185,0,3,E,NE,ongoing
2026-03-05 17:36:10.033,0,4,S,S,ongoing
2026-03-05 17:36:11.783,0,4,S,N/A,success
2026-03-05 17:36:19.031,1,0,W,NW,ongoing
2026-03-05 17:36:25.226,1,1,SW,S,ongoing
2026-03-05 17:36:36.170,1,2,W,W,ongoing
2026-03-05 17:36:37.919,1,2,W,N/A,success
2026-03-05 17:36:42.504,2,0,N,N,ongoing
2026-03-05 17:36:48.142,2,1,N,N,ongoing
2026-03-05 17:36:49.893,2,1,N,N/A,success
2026-03-05 17:36:54.101,3,0,S,S,ongoing
2026-03-05 17:36:59.615,3,1,S,S,ongoing
2026-03-05 17:37:01.364,3,1,S,N/A,success
2026-03-05 17:37:06.419,4,0,NE,N,ongoing
2026-03-05 17:37:12.531,4,1,NE,N,ongoing
2026-03-05 17:37:18.503,4,2,NE,N,ongoing
2026-03-05 17:37:24.794,4,3,E,NE,ongoing
2026-03-05 17:37:31.474,4,4,E,E,ongoing
2026-03-05 17:37:37.946,4,5,E,E,ongoing
2026-03-05 17:37:45.834,4,6,E,SE,ongoing
2026-03-05 17:37:52.195,4,7,N,N,ongoing
2026-03-05 17:37:53.931,4,7,N,N/A,success
2026-03-05 17:37:58.778,5,0,SW,SW,ongoing
2026-03-05 17:38:04.681,5,1,SW,SW,ongoing
2026-03-05 17:38:06.639,5,1,SW,N/A,success
2026-03-05 17:38:12.528,6,0,NW,NW,ongoing
2026-03-05 17:38:14.486,6,0,NW,N/A,success
2026-03-05 17:38:18.889,7,0,SE,S,ongoing
2026-03-05 17:38:25.028,7,1,SE,S,ongoing
2026-03-05 17:38:30.944,7,2,E,S,ongoing
2026-03-05 17:38:36.791,7,3,E,S,ongoing
2026-03-05 17:38:42.874,7,4,E,S,ongoing
2026-03-05 17:38:49.665,7,5,NE,N,ongoing
2026-03-05 17:38:55.762,7,6,E,SE,ongoing
2026-03-05 17:39:02.234,7,7,NE,N,ongoing
2026-03-05 17:39:07.692,7,8,NE,N,ongoing
2026-03-05 17:39:16.525,7,9,E,NE,ongoing
2026-03-05 17:39:19.012,7,10,SE,N/A,failed
2026-03-05 17:39:23.734,8,0,NW,W,ongoing
2026-03-05 17:39:30.289,8,1,N,N,ongoing
2026-03-05 17:39:32.025,8,1,N,N/A,success
2026-03-05 17:39:36.358,9,0,N,N,ongoing
2026-03-05 17:39:38.107,9,0,N,N/A,success
