Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 13:34:31.630,0,0,NE,N,ongoing
2026-03-05 13:34:45.615,0,1,E,E,ongoing
2026-03-05 13:34:47.366,0,1,E,N/A,success
2026-03-05 13:34:58.060,1,0,E,E,ongoing
2026-03-05 13:34:59.795,1,0,E,N/A,success
2026-03-05 13:35:02.656,2,0,S,S,ongoing
2026-03-05 13:35:04.392,2,0,S,N/A,success
2026-03-05 13:35:08.240,3,0,SW,SW,ongoing
2026-03-05 13:35:10.198,3,0,SW,N/A,success
2026-03-05 13:35:12.628,4,0,S,S,ongoing
2026-03-05 13:35:14.378,4,0,S,N/A,success
2026-03-05 13:35:16.559,5,0,W,W,ongoing
2026-03-05 13:35:18.295,5,0,W,N/A,success
2026-03-05 13:35:22.436,6,0,W,NW,ongoing
2026-03-05 13:35:26.322,6,1,S,S,ongoing
2026-03-05 13:35:28.072,6,1,S,N/A,success
2026-03-05 13:35:31.406,7,0,NW,NW,ongoing
2026-03-05 13:35:33.363,7,0,NW,N/A,success
2026-03-05 13:35:36.405,8,0,NW,NW,ongoing
2026-03-05 13:35:38.363,8,0,NW,N/A,success
2026-03-05 13:35:40.418,9,0,N,N,ongoing
2026-03-05 13:35:42.155,9,0,N,N/A,success
2026-03-05 13:35:45.766,10,0,SE,SE,ongoing
2026-03-05 13:35:47.724,10,0,SE,N/A,success
2026-03-05 13:35:50.029,11,0,N,N,ongoing
2026-03-05 13:35:51.765,11,0,N,N/A,success
2026-03-05 13:35:55.543,12,0,NE,NE,ongoing
2026-03-05 13:35:57.501,12,0,NE,N/A,success
2026-03-05 13:36:00.099,13,0,SE,SE,ongoing
2026-03-05 13:36:02.057,13,0,SE,N/A,success
2026-03-05 13:36:04.487,14,0,SW,SW,ongoing
2026-03-05 13:36:06.445,14,0,SW,N/A,success
2026-03-05 13:36:08.807,15,0,E,E,ongoing
2026-03-05 13:36:10.543,15,0,E,N/A,success
