Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 13:49:57.866,0,0,NE,NE,ongoing
2026-03-05 13:50:06.489,0,1,NE,NW,ongoing
2026-03-05 13:50:17.392,0,2,E,SW,ongoing
2026-03-05 13:50:23.988,0,3,E,NW,ongoing
2026-03-05 13:50:31.877,0,4,E,NW,ongoing
2026-03-05 13:50:43.169,0,5,E,NE,ongoing
2026-03-05 13:50:52.196,0,6,SE,SE,ongoing
2026-03-05 13:50:59.500,0,7,E,S,ongoing
2026-03-05 13:51:10.779,0,8,E,E,ongoing
2026-03-05 13:51:19.819,0,9,E,S,ongoing
2026-03-05 13:51:22.293,0,10,NE,N/A,failed
2026-03-05 13:51:30.458,1,0,N,NW,ongoing
2026-03-05 13:51:42.972,1,1,E,SW,ongoing
2026-03-05 13:51:55.416,1,2,NE,W,ongoing
2026-03-05 13:52:11.679,1,3,E,NW,ongoing
2026-03-05 13:52:19.304,1,4,E,S,ongoing
2026-03-05 13:52:28.970,1,5,E,SW,ongoing
2026-03-05 13:52:41.344,1,6,E,W,ongoing
2026-03-05 13:52:50.691,1,7,E,NE,ongoing
2026-03-05 13:53:01.566,1,8,E,S,ongoing
2026-03-05 13:53:19.814,1,9,E,SE,ongoing
2026-03-05 13:53:22.288,1,10,NE,N/A,failed
2026-03-05 13:53:26.245,2,0,NW,NW,ongoing
2026-03-05 13:53:31.828,2,1,NW,NW,ongoing
2026-03-05 13:53:37.120,2,2,NW,NW,ongoing
2026-03-05 13:53:39.078,2,2,NW,N/A,success
2026-03-05 13:53:43.744,3,0,W,W,ongoing
2026-03-05 13:53:51.855,3,1,W,W,ongoing
2026-03-05 13:53:53.605,3,1,W,N/A,success
2026-03-05 13:53:58.507,4,0,SW,SW,ongoing
2026-03-05 13:54:04.730,4,1,SW,SW,ongoing
2026-03-05 13:54:10.049,4,2,SW,SW,ongoing
2026-03-05 13:54:12.007,4,2,SW,N/A,success
2026-03-05 13:54:16.437,5,0,S,S,ongoing
2026-03-05 13:54:22.743,5,1,S,S,ongoing
2026-03-05 13:54:24.493,5,1,S,N/A,success
2026-03-05 13:54:28.715,6,0,SE,SE,ongoing
2026-03-05 13:54:34.867,6,1,SE,SE,ongoing
2026-03-05 13:54:40.451,6,2,SE,SE,ongoing
2026-03-05 13:54:45.784,6,3,SE,SE,ongoing
2026-03-05 13:54:47.742,6,3,SE,N/A,success
2026-03-05 13:54:53.171,7,0,E,E,ongoing
2026-03-05 13:54:54.908,7,0,E,N/A,success
2026-03-05 13:54:59.894,8,0,SE,SE,ongoing
2026-03-05 13:55:05.143,8,1,SE,SE,ongoing
2026-03-05 13:55:07.102,8,1,SE,N/A,success
2026-03-05 13:55:11.324,9,0,SW,SW,ongoing
2026-03-05 13:55:13.282,9,0,SW,N/A,success
