Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 14:25:46.687,0,0,N,N,ongoing
2026-03-05 14:25:48.437,0,0,N,N/A,success
2026-03-05 14:25:57.950,1,0,N,N,ongoing
2026-03-05 14:26:04.672,1,1,N,NW,ongoing
2026-03-05 14:26:10.255,1,2,E,E,ongoing
2026-03-05 14:26:11.991,1,2,E,N/A,success
2026-03-05 14:26:17.880,2,0,NE,E,ongoing
2026-03-05 14:26:24.658,2,1,NE,E,ongoing
2026-03-05 14:26:30.532,2,2,NE,E,ongoing
2026-03-05 14:26:37.613,2,3,N,N,ongoing
2026-03-05 14:26:44.268,2,4,N,N,ongoing
2026-03-05 14:26:50.601,2,5,NE,N,ongoing
2026-03-05 14:26:56.128,2,6,NE,N,ongoing
2026-03-05 14:27:03.128,2,7,E,SE,ongoing
2026-03-05 14:27:08.850,2,8,N,N,ongoing
2026-03-05 14:27:10.600,2,8,N,N/A,success
2026-03-05 14:27:15.280,3,0,E,SE,ongoing
2026-03-05 14:27:20.946,3,1,NE,E,ongoing
2026-03-05 14:27:26.780,3,2,NE,E,ongoing
2026-03-05 14:27:33.488,3,3,N,NE,ongoing
2026-03-05 14:27:42.293,3,4,W,W,ongoing
2026-03-05 14:27:44.029,3,4,W,N/A,success
2026-03-05 14:27:48.612,4,0,SE,SE,ongoing
2026-03-05 14:27:53.931,4,1,SE,SE,ongoing
2026-03-05 14:27:59.584,4,2,SE,SE,ongoing
2026-03-05 14:28:01.542,4,2,SE,N/A,success
2026-03-05 14:28:05.820,5,0,S,S,ongoing
2026-03-05 14:28:11.375,5,1,S,S,ongoing
2026-03-05 14:28:13.125,5,1,S,N/A,success
2026-03-05 14:28:17.791,6,0,SW,SW,ongoing
2026-03-05 14:28:23.986,6,1,SW,SW,ongoing
2026-03-05 14:28:25.944,6,1,SW,N/A,success
2026-03-05 14:28:30.832,7,0,W,W,ongoing
2026-03-05 14:28:36.804,7,1,W,W,ongoing
2026-03-05 14:28:38.555,7,1,W,N/A,success
2026-03-05 14:28:43.693,8,0,NW,NW,ongoing
2026-03-05 14:28:45.651,8,0,NW,N/A,success
2026-03-05 14:28:49.832,9,0,NW,NW,ongoing
2026-03-05 14:28:51.790,9,0,NW,N/A,success
