Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-04 21:09:54.878,0,0,W,SW,ongoing
2026-03-04 21:10:00.114,0,1,NW,SW,ongoing
2026-03-04 21:10:05.323,0,2,N,N,ongoing
2026-03-04 21:10:10.780,0,3,N,NW,ongoing
2026-03-04 21:10:16.224,0,4,E,NE,ongoing
2026-03-04 21:10:23.905,0,5,S,NE,ongoing
2026-03-04 21:10:29.390,0,6,SW,S,ongoing
2026-03-04 21:10:35.140,0,7,SW,SW,ongoing
2026-03-04 21:10:37.099,0,7,SW,N/A,success
2026-03-04 21:10:41.043,1,0,SW,SW,ongoing
2026-03-04 21:10:46.348,1,1,SW,SW,ongoing
2026-03-04 21:10:53.682,1,2,SW,SW,ongoing
2026-03-04 21:10:55.640,1,2,SW,N/A,success
2026-03-04 21:10:59.861,2,0,S,NE,ongoing
2026-03-04 21:11:05.764,2,1,S,NE,ongoing
2026-03-04 21:11:11.195,2,2,SW,S,ongoing
2026-03-04 21:11:16.651,2,3,SW,S,ongoing
2026-03-04 21:11:22.083,2,4,SW,SW,ongoing
2026-03-04 21:11:27.666,2,5,SW,SW,ongoing
2026-03-04 21:11:29.624,2,5,SW,N/A,success
2026-03-04 21:11:34.929,3,0,SE,E,ongoing
2026-03-04 21:11:40.790,3,1,SE,E,ongoing
2026-03-04 21:11:46.220,3,2,SE,E,ongoing
2026-03-04 21:11:52.693,3,3,S,NE,ongoing
2026-03-04 21:11:58.220,3,4,S,NE,ongoing
2026-03-04 21:12:03.734,3,5,S,SE,ongoing
2026-03-04 21:12:09.234,3,6,S,SE,ongoing
2026-03-04 21:12:14.636,3,7,SW,SW,ongoing
2026-03-04 21:12:21.164,3,8,SW,S,ongoing
2026-03-04 21:12:26.719,3,9,SW,SW,ongoing
2026-03-04 21:12:29.204,3,10,SW,N/A,failed
2026-03-04 21:12:33.246,4,0,E,NE,ongoing
2026-03-04 21:12:39.329,4,1,S,NE,ongoing
2026-03-04 21:12:44.774,4,2,SW,S,ongoing
2026-03-04 21:12:49.997,4,3,SW,SW,ongoing
2026-03-04 21:12:51.955,4,3,SW,N/A,success
2026-03-04 21:12:56.912,5,0,NE,NE,ongoing
2026-03-04 21:13:02.816,5,1,NE,E,ongoing
2026-03-04 21:13:08.495,5,2,N,NW,ongoing
2026-03-04 21:13:13.675,5,3,E,NE,ongoing
2026-03-04 21:13:19.161,5,4,S,E,ongoing
2026-03-04 21:13:24.648,5,5,SW,S,ongoing
2026-03-04 21:13:29.828,5,6,W,SW,ongoing
2026-03-04 21:13:35.384,5,7,N,NW,ongoing
2026-03-04 21:13:41.939,5,8,E,NE,ongoing
2026-03-04 21:13:48.896,5,9,S,S,ongoing
2026-03-04 21:13:50.632,5,9,S,N/A,success
2026-03-04 21:13:54.841,6,0,N,NW,ongoing
2026-03-04 21:14:00.813,6,1,E,NE,ongoing
2026-03-04 21:14:06.021,6,2,S,S,ongoing
2026-03-04 21:14:07.757,6,2,S,N/A,success
2026-03-04 21:14:11.646,7,0,NW,SW,ongoing
2026-03-04 21:14:18.257,7,1,NW,W,ongoing
2026-03-04 21:14:24.617,7,2,N,NW,ongoing
2026-03-04 21:14:31.186,7,3,N,NW,ongoing
2026-03-04 21:14:36.950,7,4,NE,E,ongoing
2026-03-04 21:14:42.784,7,5,N,NW,ongoing
2026-03-04 21:14:48.728,7,6,NE,NE,ongoing
2026-03-04 21:14:50.686,7,6,NE,N/A,success
2026-03-04 21:14:55.380,8,0,SW,SW,ongoing
2026-03-04 21:14:57.339,8,0,SW,N/A,success
2026-03-04 21:15:01.213,9,0,SE,E,ongoing
2026-03-04 21:15:06.796,9,1,SE,E,ongoing
2026-03-04 21:15:12.949,9,2,S,E,ongoing
2026-03-04 21:15:19.185,9,3,SW,S,ongoing
2026-03-04 21:15:24.809,9,4,SW,SW,ongoing
2026-03-04 21:15:26.767,9,4,SW,N/A,success
