Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 10:56:48.913,0,0,NW,N,ongoing
2026-03-01 10:56:57.829,0,1,NW,NW,ongoing
2026-03-01 10:57:05.078,0,2,NW,NW,ongoing
2026-03-01 10:57:16.301,0,3,W,NW,ongoing
2026-03-01 10:57:23.065,0,4,S,SE,ongoing
2026-03-01 10:57:31.773,0,5,W,NW,ongoing
2026-03-01 10:57:40.023,0,6,S,SE,ongoing
2026-03-01 10:57:47.925,0,7,W,NW,ongoing
2026-03-01 10:57:56.245,0,8,S,SE,ongoing
2026-03-01 10:58:05.466,0,9,W,NW,ongoing
2026-03-01 10:58:07.939,0,10,S,N/A,failed
2026-03-01 10:58:18.980,1,0,E,E,ongoing
2026-03-01 10:58:20.731,1,0,E,N/A,success
2026-03-01 10:58:25.619,2,0,NE,NE,ongoing
2026-03-01 10:58:34.271,2,1,NE,NE,ongoing
2026-03-01 10:58:36.229,2,1,NE,N/A,success
2026-03-01 10:58:41.145,3,0,SE,SE,ongoing
2026-03-01 10:58:47.465,3,1,SE,SE,ongoing
2026-03-01 10:58:53.771,3,2,SE,SE,ongoing
2026-03-01 10:59:00.631,3,3,SE,SE,ongoing
2026-03-01 10:59:02.590,3,3,SE,N/A,success
2026-03-01 10:59:08.507,4,0,S,SE,ongoing
2026-03-01 10:59:18.825,4,1,SW,W,ongoing
2026-03-01 10:59:25.978,4,2,S,SE,ongoing
2026-03-01 10:59:33.977,4,3,W,NW,ongoing
2026-03-01 10:59:40.908,4,4,S,S,ongoing
2026-03-01 10:59:42.644,4,4,S,N/A,success
2026-03-01 10:59:48.546,5,0,SW,W,ongoing
2026-03-01 10:59:54.936,5,1,SW,W,ongoing
2026-03-01 11:00:02.615,5,2,S,SE,ongoing
2026-03-01 11:00:09.198,5,3,SW,W,ongoing
2026-03-01 11:00:16.477,5,4,SW,NW,ongoing
2026-03-01 11:00:28.073,5,5,S,SE,ongoing
2026-03-01 11:00:35.392,5,6,SW,NW,ongoing
2026-03-01 11:00:41.864,5,7,S,SE,ongoing
2026-03-01 11:00:49.337,5,8,SW,W,ongoing
2026-03-01 11:00:56.559,5,9,S,SE,ongoing
2026-03-01 11:00:59.031,5,10,SW,N/A,failed
2026-03-01 11:01:04.544,6,0,W,N,ongoing
2026-03-01 11:01:12.530,6,1,SW,S,ongoing
2026-03-01 11:01:18.197,6,2,W,N,ongoing
2026-03-01 11:01:29.905,6,3,SW,S,ongoing
2026-03-01 11:01:37.613,6,4,W,N,ongoing
2026-03-01 11:01:45.044,6,5,SW,W,ongoing
2026-03-01 11:01:57.293,6,6,SW,W,ongoing
2026-03-01 11:02:06.362,6,7,S,S,ongoing
2026-03-01 11:02:08.112,6,7,S,N/A,success
2026-03-01 11:02:13.126,7,0,N,NE,ongoing
2026-03-01 11:02:20.806,7,1,W,NW,ongoing
2026-03-01 11:02:27.514,7,2,S,SE,ongoing
2026-03-01 11:02:33.653,7,3,W,NW,ongoing
2026-03-01 11:02:40.222,7,4,S,SE,ongoing
2026-03-01 11:02:50.708,7,5,W,NW,ongoing
2026-03-01 11:02:58.194,7,6,S,SE,ongoing
2026-03-01 11:03:08.000,7,7,W,N,ongoing
2026-03-01 11:03:15.958,7,8,SW,W,ongoing
2026-03-01 11:03:22.526,7,9,S,SE,ongoing
2026-03-01 11:03:24.999,7,10,W,N/A,failed
2026-03-01 11:03:30.527,8,0,SW,W,ongoing
2026-03-01 11:03:37.652,8,1,S,SE,ongoing
2026-03-01 11:03:46.316,8,2,W,N,ongoing
2026-03-01 11:03:53.289,8,3,SW,W,ongoing
2026-03-01 11:04:01.192,8,4,S,S,ongoing
2026-03-01 11:04:02.929,8,4,S,N/A,success
2026-03-01 11:04:07.748,9,0,SE,SE,ongoing
2026-03-01 11:04:14.039,9,1,SE,SE,ongoing
2026-03-01 11:04:15.997,9,1,SE,N/A,success
