Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 13:02:37.033,0,0,W,NW,ongoing
2026-03-01 13:02:42.866,0,1,SW,W,ongoing
2026-03-01 13:02:49.449,0,2,S,SW,ongoing
2026-03-01 13:02:58.074,0,3,E,E,ongoing
2026-03-01 13:02:59.810,0,3,E,N/A,success
2026-03-01 13:03:04.907,1,0,SW,W,ongoing
2026-03-01 13:03:11.296,1,1,SW,W,ongoing
2026-03-01 13:03:17.406,1,2,S,SW,ongoing
2026-03-01 13:03:23.185,1,3,S,SW,ongoing
2026-03-01 13:03:30.309,1,4,SE,S,ongoing
2026-03-01 13:03:38.198,1,5,E,E,ongoing
2026-03-01 13:03:39.948,1,5,E,N/A,success
2026-03-01 13:03:44.795,2,0,S,W,ongoing
2026-03-01 13:03:50.160,2,1,SE,S,ongoing
2026-03-01 13:03:55.434,2,2,SE,S,ongoing
2026-03-01 13:04:02.627,2,3,E,SE,ongoing
2026-03-01 13:04:08.794,2,4,N,N,ongoing
2026-03-01 13:04:10.544,2,4,N,N/A,success
2026-03-01 13:04:15.239,3,0,SE,S,ongoing
2026-03-01 13:04:21.044,3,1,SE,S,ongoing
2026-03-01 13:04:26.433,3,2,SE,S,ongoing
2026-03-01 13:04:33.932,3,3,E,NE,ongoing
2026-03-01 13:04:40.419,3,4,SE,SE,ongoing
2026-03-01 13:04:46.349,3,5,SE,SE,ongoing
2026-03-01 13:04:52.974,3,6,E,E,ongoing
2026-03-01 13:04:54.724,3,6,E,N/A,success
2026-03-01 13:04:59.099,4,0,E,NE,ongoing
2026-03-01 13:05:04.863,4,1,S,SW,ongoing
2026-03-01 13:05:10.363,4,2,E,N,ongoing
2026-03-01 13:05:18.543,4,3,SE,E,ongoing
2026-03-01 13:05:28.320,4,4,S,W,ongoing
2026-03-01 13:05:34.597,4,5,SE,SE,ongoing
2026-03-01 13:05:36.556,4,5,SE,N/A,success
2026-03-01 13:05:40.889,5,0,NE,N,ongoing
2026-03-01 13:05:46.305,5,1,NE,N,ongoing
2026-03-01 13:05:52.055,5,2,E,N,ongoing
2026-03-01 13:05:58.278,5,3,SE,E,ongoing
2026-03-01 13:06:04.277,5,4,SE,E,ongoing
2026-03-01 13:06:11.708,5,5,S,SW,ongoing
2026-03-01 13:06:17.888,5,6,E,E,ongoing
2026-03-01 13:06:19.638,5,6,E,N/A,success
2026-03-01 13:06:23.721,6,0,N,NE,ongoing
2026-03-01 13:06:31.346,6,1,W,NW,ongoing
2026-03-01 13:06:37.124,6,2,S,W,ongoing
2026-03-01 13:06:42.999,6,3,SE,SE,ongoing
2026-03-01 13:06:44.957,6,3,SE,N/A,success
2026-03-01 13:06:49.512,7,0,NW,NW,ongoing
2026-03-01 13:06:56.456,7,1,NW,NW,ongoing
2026-03-01 13:07:03.693,7,2,NW,NW,ongoing
2026-03-01 13:07:05.651,7,2,NW,N/A,success
2026-03-01 13:07:09.651,8,0,SW,W,ongoing
2026-03-01 13:07:15.484,8,1,S,SW,ongoing
2026-03-01 13:07:22.303,8,2,E,E,ongoing
2026-03-01 13:07:24.039,8,2,E,N/A,success
2026-03-01 13:07:28.386,9,0,SE,SE,ongoing
2026-03-01 13:07:33.733,9,1,SE,SE,ongoing
2026-03-01 13:07:35.692,9,1,SE,N/A,success
