Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-08 16:18:02.896,0,0,SE,SE,ongoing
2026-03-08 16:18:08.479,0,1,SE,SE,ongoing
2026-03-08 16:18:10.438,0,1,SE,N/A,success
2026-03-08 16:18:15.687,1,0,SW,S,ongoing
2026-03-08 16:18:21.673,1,1,W,SW,ongoing
2026-03-08 16:18:32.950,1,2,N,NW,ongoing
2026-03-08 16:18:48.658,1,3,E,W,ongoing
2026-03-08 16:18:59.809,1,4,E,W,ongoing
2026-03-08 16:19:09.448,1,5,E,W,ongoing
2026-03-08 16:19:26.198,1,6,E,W,ongoing
2026-03-08 16:20:14.876,1,7,E,W,ongoing
