Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-08 15:54:32.499,0,0,NE,N,ongoing
2026-03-08 15:54:49.085,0,1,E,E,ongoing
2026-03-08 15:54:50.800,0,1,E,N/A,success
2026-03-08 15:55:54.107,1,0,E,E,ongoing
2026-03-08 15:55:55.829,1,0,E,N/A,success
2026-03-08 15:56:14.995,2,0,S,N,ongoing
2026-03-08 15:56:47.075,2,1,S,S,ongoing
2026-03-08 15:56:52.771,2,2,S,S,ongoing
2026-03-08 15:56:54.491,2,2,S,N/A,success
2026-03-08 15:57:00.825,3,0,SW,SW,ongoing
2026-03-08 15:57:02.770,3,0,SW,N/A,success
2026-03-08 15:57:08.355,4,0,S,S,ongoing
2026-03-08 15:57:10.103,4,0,S,N/A,success
2026-03-08 15:57:15.604,5,0,W,W,ongoing
2026-03-08 15:57:17.325,5,0,W,N/A,success
2026-03-08 15:57:21.798,6,0,W,W,ongoing
2026-03-08 15:57:23.548,6,0,W,N/A,success
2026-03-08 15:57:33.408,7,0,NW,NW,ongoing
2026-03-08 15:57:35.380,7,0,NW,N/A,success
2026-03-08 15:57:39.907,8,0,NW,NW,ongoing
2026-03-08 15:57:41.850,8,0,NW,N/A,success
2026-03-08 15:57:44.546,9,0,N,N,ongoing
2026-03-08 15:57:46.268,9,0,N,N/A,success
2026-03-08 15:57:51.408,10,0,SE,SE,ongoing
2026-03-08 15:57:53.352,10,0,SE,N/A,success
2026-03-08 15:57:55.713,11,0,N,N,ongoing
2026-03-08 15:57:57.458,11,0,N,N/A,success
2026-03-08 15:58:01.295,12,0,NE,NE,ongoing
2026-03-08 15:58:03.240,12,0,NE,N/A,success
2026-03-08 15:58:06.574,13,0,SE,SE,ongoing
2026-03-08 15:58:08.518,13,0,SE,N/A,success
2026-03-08 15:58:13.435,14,0,SW,SW,ongoing
2026-03-08 15:58:15.378,14,0,SW,N/A,success
2026-03-08 15:58:18.073,15,0,E,W,ongoing
2026-03-08 15:58:23.184,15,1,E,E,ongoing
2026-03-08 15:58:27.601,15,2,E,E,ongoing
2026-03-08 15:58:29.350,15,2,E,N/A,success
