Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 12:43:22.384,0,0,E,SE,ongoing
2026-03-05 12:43:29.382,0,1,NE,E,ongoing
2026-03-05 12:43:35.119,0,2,NE,NE,ongoing
2026-03-05 12:43:37.077,0,2,NE,N/A,success
2026-03-05 12:43:43.299,1,0,SE,SE,ongoing
2026-03-05 12:43:49.729,1,1,SE,E,ongoing
2026-03-05 12:43:55.520,1,2,SE,E,ongoing
2026-03-05 12:44:01.895,1,3,S,SE,ongoing
2026-03-05 12:44:07.937,1,4,SW,W,ongoing
2026-03-05 12:44:14.367,1,5,S,SE,ongoing
2026-03-05 12:44:20.145,1,6,W,W,ongoing
2026-03-05 12:44:21.881,1,6,W,N/A,success
2026-03-05 12:44:26.367,2,0,S,SE,ongoing
2026-03-05 12:44:33.727,2,1,SW,SW,ongoing
2026-03-05 12:44:35.686,2,1,SW,N/A,success
2026-03-05 12:44:40.005,3,0,SW,SW,ongoing
2026-03-05 12:44:45.616,3,1,SW,SW,ongoing
2026-03-05 12:44:47.574,3,1,SW,N/A,success
2026-03-05 12:44:52.283,4,0,W,SW,ongoing
2026-03-05 12:44:58.087,4,1,NW,W,ongoing
2026-03-05 12:45:03.976,4,2,N,NE,ongoing
2026-03-05 12:45:11.434,4,3,W,W,ongoing
2026-03-05 12:45:13.184,4,3,W,N/A,success
2026-03-05 12:45:17.392,5,0,NW,W,ongoing
2026-03-05 12:45:23.504,5,1,N,NE,ongoing
2026-03-05 12:45:30.823,5,2,W,SW,ongoing
2026-03-05 12:45:38.030,5,3,N,NE,ongoing
2026-03-05 12:45:45.766,5,4,W,SW,ongoing
2026-03-05 12:45:51.918,5,5,N,NE,ongoing
2026-03-05 12:45:57.960,5,6,W,SW,ongoing
2026-03-05 12:46:03.986,5,7,N,NE,ongoing
2026-03-05 12:46:10.210,5,8,W,SW,ongoing
2026-03-05 12:46:17.778,5,9,N,NE,ongoing
2026-03-05 12:46:20.252,5,10,W,N/A,failed
2026-03-05 12:46:24.890,6,0,NW,SW,ongoing
2026-03-05 12:46:33.124,6,1,N,NE,ongoing
2026-03-05 12:46:40.264,6,2,NW,W,ongoing
2026-03-05 12:46:47.569,6,3,N,E,ongoing
2026-03-05 12:46:54.457,6,4,NW,W,ongoing
2026-03-05 12:47:00.388,6,5,N,NE,ongoing
2026-03-05 12:47:06.347,6,6,W,SW,ongoing
2026-03-05 12:47:13.887,6,7,N,NE,ongoing
2026-03-05 12:47:21.568,6,8,W,SW,ongoing
2026-03-05 12:47:33.609,6,9,N,NE,ongoing
2026-03-05 12:47:36.095,6,10,W,N/A,failed
2026-03-05 12:47:43.178,7,0,N,NE,ongoing
2026-03-05 12:47:51.816,7,1,NW,NW,ongoing
2026-03-05 12:47:53.774,7,1,NW,N/A,success
2026-03-05 12:47:59.927,8,0,N,NE,ongoing
2026-03-05 12:48:06.969,8,1,W,W,ongoing
2026-03-05 12:48:08.705,8,1,W,N/A,success
2026-03-05 12:48:13.454,9,0,NE,NE,ongoing
2026-03-05 12:48:19.552,9,1,NE,NE,ongoing
2026-03-05 12:48:25.579,9,2,NE,NE,ongoing
2026-03-05 12:48:31.523,9,3,NE,NE,ongoing
2026-03-05 12:48:33.481,9,3,NE,N/A,success
