Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-05 12:28:42.029,0,0,E,E,ongoing
2026-03-05 12:28:50.125,0,1,E,E,ongoing
2026-03-05 12:28:57.388,0,2,E,E,ongoing
2026-03-05 12:28:59.139,0,2,E,N/A,success
2026-03-05 12:29:03.583,1,0,N,N,ongoing
2026-03-05 12:29:31.026,1,1,N,NE,ongoing
2026-03-05 12:29:37.219,1,2,W,W,ongoing
2026-03-05 12:29:38.955,1,2,W,N/A,success
2026-03-05 12:29:43.318,2,0,NW,W,ongoing
2026-03-05 12:29:53.039,2,1,N,NE,ongoing
2026-03-05 12:29:58.983,2,2,W,W,ongoing
2026-03-05 12:30:00.719,2,2,W,N/A,success
2026-03-05 12:30:06.940,3,0,SW,SW,ongoing
2026-03-05 12:30:13.496,3,1,SW,SW,ongoing
2026-03-05 12:30:15.455,3,1,SW,N/A,success
2026-03-05 12:30:20.066,4,0,SE,E,ongoing
2026-03-05 12:30:25.787,4,1,SE,E,ongoing
2026-03-05 12:30:33.329,4,2,S,SE,ongoing
2026-03-05 12:30:40.009,4,3,S,SE,ongoing
2026-03-05 12:30:47.342,4,4,SW,SW,ongoing
2026-03-05 12:30:49.301,4,4,SW,N/A,success
2026-03-05 12:30:54.092,5,0,NE,NE,ongoing
2026-03-05 12:30:59.884,5,1,NE,NE,ongoing
2026-03-05 12:31:05.661,5,2,NE,NE,ongoing
2026-03-05 12:31:11.286,5,3,NE,NE,ongoing
2026-03-05 12:31:13.244,5,3,NE,N/A,success
2026-03-05 12:31:18.716,6,0,W,W,ongoing
2026-03-05 12:31:24.494,6,1,W,SW,ongoing
2026-03-05 12:31:32.173,6,2,N,NE,ongoing
2026-03-05 12:31:39.785,6,3,W,SW,ongoing
2026-03-05 12:31:46.492,6,4,N,NE,ongoing
2026-03-05 12:31:54.270,6,5,W,SW,ongoing
2026-03-05 12:32:00.187,6,6,N,NE,ongoing
2026-03-05 12:32:06.645,6,7,W,SW,ongoing
2026-03-05 12:32:13.450,6,8,N,NE,ongoing
2026-03-05 12:32:20.852,6,9,W,SW,ongoing
2026-03-05 12:32:23.339,6,10,N,N/A,failed
2026-03-05 12:32:28.491,7,0,S,SE,ongoing
2026-03-05 12:32:34.810,7,1,SW,SW,ongoing
2026-03-05 12:32:36.767,7,1,SW,N/A,success
2026-03-05 12:32:41.310,8,0,NW,SW,ongoing
2026-03-05 12:32:48.254,8,1,N,N,ongoing
2026-03-05 12:32:53.878,8,2,N,N,ongoing
2026-03-05 12:32:55.628,8,2,N,N/A,success
2026-03-05 12:32:59.781,9,0,N,N,ongoing
2026-03-05 12:33:01.517,9,0,N,N/A,success
