Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-02 13:40:50.823,0,0,W,W,ongoing
2026-03-02 13:40:57.447,0,1,W,W,ongoing
2026-03-02 13:40:59.197,0,1,W,N/A,success
2026-03-02 13:41:03.961,1,0,SW,SW,ongoing
2026-03-02 13:41:09.696,1,1,SW,SW,ongoing
2026-03-02 13:41:15.543,1,2,SW,SW,ongoing
2026-03-02 13:41:17.502,1,2,SW,N/A,success
2026-03-02 13:41:21.668,2,0,S,S,ongoing
2026-03-02 13:41:27.431,2,1,S,S,ongoing
2026-03-02 13:41:29.182,2,1,S,N/A,success
2026-03-02 13:41:35.737,3,0,SE,NE,ongoing
2026-03-02 13:41:43.583,3,1,SE,E,ongoing
2026-03-02 13:41:49.778,3,2,S,S,ongoing
2026-03-02 13:41:56.944,3,3,SE,E,ongoing
2026-03-02 13:42:02.583,3,4,S,S,ongoing
2026-03-02 13:42:08.055,3,5,S,S,ongoing
2026-03-02 13:42:17.027,3,6,SE,E,ongoing
2026-03-02 13:42:22.332,3,7,S,S,ongoing
2026-03-02 13:42:27.680,3,8,S,S,ongoing
2026-03-02 13:42:29.416,3,8,S,N/A,success
2026-03-02 13:42:35.110,4,0,E,NE,ongoing
2026-03-02 13:42:42.401,4,1,S,S,ongoing
2026-03-02 13:42:44.137,4,1,S,N/A,success
2026-03-02 13:42:50.123,5,0,NE,NE,ongoing
2026-03-02 13:42:55.859,5,1,NE,N,ongoing
2026-03-02 13:43:01.998,5,2,E,E,ongoing
2026-03-02 13:43:03.733,5,2,E,N/A,success
2026-03-02 13:43:07.692,6,0,N,N,ongoing
2026-03-02 13:43:09.441,6,0,N,N/A,success
2026-03-02 13:43:15.011,7,0,NW,NW,ongoing
2026-03-02 13:43:21.177,7,1,NW,NW,ongoing
2026-03-02 13:43:26.941,7,2,NW,NW,ongoing
2026-03-02 13:43:28.899,7,2,NW,N/A,success
2026-03-02 13:43:33.941,8,0,SW,S,ongoing
2026-03-02 13:43:40.912,8,1,W,W,ongoing
2026-03-02 13:43:42.662,8,1,W,N/A,success
2026-03-02 13:43:49.759,9,0,SE,E,ongoing
2026-03-02 13:43:56.079,9,1,SE,SE,ongoing
2026-03-02 13:44:03.370,9,2,S,S,ongoing
2026-03-02 13:44:05.119,9,2,S,N/A,success
