Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-02 13:36:23.084,0,0,NE,N,ongoing
2026-03-02 13:36:28.834,0,1,NE,N,ongoing
2026-03-02 13:36:38.180,0,2,E,NE,ongoing
2026-03-02 13:36:45.096,0,3,SE,S,ongoing
2026-03-02 13:36:51.624,0,4,E,E,ongoing
2026-03-02 13:36:53.374,0,4,E,N/A,success
2026-03-02 13:36:57.582,1,0,N,N,ongoing
2026-03-02 13:36:59.318,1,0,N,N/A,success
2026-03-02 13:37:04.401,2,0,NW,NW,ongoing
2026-03-02 13:37:11.137,2,1,NW,NW,ongoing
2026-03-02 13:37:19.595,2,2,NW,W,ongoing
2026-03-02 13:37:25.178,2,3,N,N,ongoing
2026-03-02 13:37:26.928,2,3,N,N/A,success
2026-03-02 13:37:34.858,3,0,W,NW,ongoing
2026-03-02 13:37:44.163,3,1,SW,SW,ongoing
2026-03-02 13:37:46.121,3,1,SW,N/A,success
2026-03-02 13:37:50.441,4,0,SW,SW,ongoing
2026-03-02 13:37:56.025,4,1,SW,SW,ongoing
2026-03-02 13:38:01.857,4,2,SW,SW,ongoing
2026-03-02 13:38:03.815,4,2,SW,N/A,success
2026-03-02 13:38:08.829,5,0,S,S,ongoing
2026-03-02 13:38:14.579,5,1,S,S,ongoing
2026-03-02 13:38:16.315,5,1,S,N/A,success
2026-03-02 13:38:21.967,6,0,SE,E,ongoing
2026-03-02 13:38:29.064,6,1,SE,SE,ongoing
2026-03-02 13:38:35.883,6,2,SE,SE,ongoing
2026-03-02 13:38:41.828,6,3,SE,SE,ongoing
2026-03-02 13:38:48.980,6,4,S,S,ongoing
2026-03-02 13:38:50.730,6,4,S,N/A,success
2026-03-02 13:38:56.867,7,0,E,E,ongoing
2026-03-02 13:38:58.619,7,0,E,N/A,success
2026-03-02 13:39:02.938,8,0,SE,SE,ongoing
2026-03-02 13:39:08.923,8,1,SE,SE,ongoing
2026-03-02 13:39:10.882,8,1,SE,N/A,success
2026-03-02 13:39:15.563,9,0,SW,S,ongoing
2026-03-02 13:39:22.090,9,1,W,W,ongoing
2026-03-02 13:39:23.827,9,1,W,N/A,success
