Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-07 16:18:44.378,0,0,SE,SE,ongoing
2026-03-07 16:18:50.293,0,1,SE,SE,ongoing
2026-03-07 16:18:52.252,0,1,SE,N/A,success
2026-03-07 16:18:57.987,1,0,SW,S,ongoing
2026-03-07 16:19:07.694,1,1,W,W,ongoing
2026-03-07 16:19:09.431,1,1,W,N/A,success
2026-03-07 16:19:13.737,2,0,N,N,ongoing
2026-03-07 16:19:15.487,2,0,N,N/A,success
2026-03-07 16:19:20.042,3,0,W,W,ongoing
2026-03-07 16:19:26.222,3,1,W,SW,ongoing
2026-03-07 16:19:35.111,3,2,N,N,ongoing
2026-03-07 16:19:36.847,3,2,N,N/A,success
2026-03-07 16:19:42.458,4,0,SW,SW,ongoing
2026-03-07 16:19:48.139,4,1,SW,SW,ongoing
2026-03-07 16:19:54.651,4,2,SW,SW,ongoing
2026-03-07 16:19:56.610,4,2,SW,N/A,success
2026-03-07 16:20:00.597,5,0,S,S,ongoing
2026-03-07 16:20:05.693,5,1,S,S,ongoing
2026-03-07 16:20:07.443,5,1,S,N/A,success
2026-03-07 16:20:11.526,6,0,SE,E,ongoing
2026-03-07 16:20:17.832,6,1,SE,SE,ongoing
2026-03-07 16:20:22.942,6,2,SE,SE,ongoing
2026-03-07 16:20:28.331,6,3,SE,SE,ongoing
2026-03-07 16:20:33.623,6,4,S,S,ongoing
2026-03-07 16:20:35.372,6,4,S,N/A,success
2026-03-07 16:20:41.178,7,0,NE,N,ongoing
2026-03-07 16:20:47.233,7,1,NE,N,ongoing
2026-03-07 16:20:53.677,7,2,E,E,ongoing
2026-03-07 16:20:59.080,7,3,E,S,ongoing
2026-03-07 16:21:07.830,7,4,NE,NE,ongoing
2026-03-07 16:21:09.788,7,4,NE,N/A,success
2026-03-07 16:21:14.106,8,0,E,SE,ongoing
2026-03-07 16:21:19.940,8,1,N,N,ongoing
2026-03-07 16:21:21.690,8,1,N,N/A,success
2026-03-07 16:21:30.245,9,0,NW,NW,ongoing
2026-03-07 16:21:35.940,9,1,NW,NW,ongoing
2026-03-07 16:21:42.092,9,2,NW,W,ongoing
2026-03-07 16:21:47.814,9,3,N,N,ongoing
2026-03-07 16:21:49.550,9,3,N,N/A,success
