Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 12:35:34.136,0,0,NW,NW,ongoing
2026-03-01 12:35:39.733,0,1,NW,NW,ongoing
2026-03-01 12:35:45.260,0,2,NW,NW,ongoing
2026-03-01 12:35:47.219,0,2,NW,N/A,success
2026-03-01 12:35:53.774,1,0,E,E,ongoing
2026-03-01 12:35:55.524,1,0,E,N/A,success
2026-03-01 12:36:02.635,2,0,NE,SE,ongoing
2026-03-01 12:36:08.496,2,1,N,N,ongoing
2026-03-01 12:36:14.384,2,2,NE,N,ongoing
2026-03-01 12:36:21.787,2,3,NE,E,ongoing
2026-03-01 12:36:29.107,2,4,N,NE,ongoing
2026-03-01 12:36:35.800,2,5,W,NW,ongoing
2026-03-01 12:36:44.272,2,6,S,S,ongoing
2026-03-01 12:36:46.022,2,6,S,N/A,success
2026-03-01 12:36:52.245,3,0,SE,SE,ongoing
2026-03-01 12:36:58.384,3,1,SE,SE,ongoing
2026-03-01 12:37:04.744,3,2,SE,SE,ongoing
2026-03-01 12:37:11.105,3,3,SE,SE,ongoing
2026-03-01 12:37:13.063,3,3,SE,N/A,success
2026-03-01 12:37:17.535,4,0,S,S,ongoing
2026-03-01 12:37:23.438,4,1,S,S,ongoing
2026-03-01 12:37:25.188,4,1,S,N/A,success
2026-03-01 12:37:29.896,5,0,SW,SW,ongoing
2026-03-01 12:37:35.508,5,1,SW,SW,ongoing
2026-03-01 12:37:43.743,5,2,SW,S,ongoing
2026-03-01 12:37:49.854,5,3,W,NW,ongoing
2026-03-01 12:37:57.715,5,4,S,S,ongoing
2026-03-01 12:37:59.464,5,4,S,N/A,success
2026-03-01 12:38:03.590,6,0,W,NW,ongoing
2026-03-01 12:38:10.312,6,1,SW,SW,ongoing
2026-03-01 12:38:12.270,6,1,SW,N/A,success
2026-03-01 12:38:16.478,7,0,N,N,ongoing
2026-03-01 12:38:18.214,7,0,N,N/A,success
2026-03-01 12:38:22.242,8,0,SW,SW,ongoing
2026-03-01 12:38:24.200,8,0,SW,N/A,success
2026-03-01 12:38:30.506,9,0,SE,SE,ongoing
2026-03-01 12:38:37.450,9,1,SE,SE,ongoing
2026-03-01 12:38:39.408,9,1,SE,N/A,success
