Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 12:14:54.605,0,0,NONE,N,ongoing
2026-03-01 12:14:56.146,0,0,NONE,N,ongoing
2026-03-01 12:14:56.229,0,0,NONE,N,ongoing
2026-03-01 12:14:56.590,0,0,NONE,N,ongoing
2026-03-01 12:14:56.674,0,0,NONE,N,ongoing
2026-03-01 12:15:00.241,0,0,NONE,N,ongoing
2026-03-01 12:15:00.312,0,0,NONE,N,ongoing
2026-03-01 12:15:02.423,0,0,NONE,N,ongoing
2026-03-01 12:15:02.520,0,0,NONE,N,ongoing
2026-03-01 12:15:05.868,0,0,NONE,N,ongoing
2026-03-01 12:15:05.909,0,0,NONE,N,ongoing
2026-03-01 12:15:10.034,0,0,NONE,N,ongoing
2026-03-01 12:15:10.104,0,0,NONE,N,ongoing
2026-03-01 12:15:10.729,0,0,NONE,N,ongoing
2026-03-01 12:15:10.757,0,0,NONE,N,ongoing
2026-03-01 12:15:11.020,0,0,NONE,N,ongoing
2026-03-01 12:15:15.312,0,0,NONE,N,ongoing
2026-03-01 12:15:15.590,0,0,NONE,N,ongoing
2026-03-01 12:15:41.367,0,0,NONE,N,ongoing
2026-03-01 12:15:42.074,0,0,NONE,N,ongoing
2026-03-01 12:17:17.515,0,0,NE,N,ongoing
2026-03-01 12:17:39.473,0,1,E,E,ongoing
2026-03-01 12:17:41.223,0,1,E,N/A,success
2026-03-01 12:17:45.390,1,0,E,E,ongoing
2026-03-01 12:17:47.125,1,0,E,N/A,success
2026-03-01 12:17:51.042,2,0,S,S,ongoing
2026-03-01 12:17:52.778,2,0,S,N/A,success
2026-03-01 12:18:16.541,3,0,SW,SW,ongoing
2026-03-01 12:18:18.500,3,0,SW,N/A,success
2026-03-01 12:18:28.569,4,0,S,S,ongoing
2026-03-01 12:18:30.319,4,0,S,N/A,success
2026-03-01 12:18:35.152,5,0,W,E,ongoing
2026-03-01 12:18:42.402,5,1,W,W,ongoing
2026-03-01 12:18:46.263,5,2,W,NW,ongoing
2026-03-01 12:18:54.874,5,3,S,S,ongoing
2026-03-01 12:18:56.624,5,3,S,N/A,success
2026-03-01 12:18:59.359,6,0,W,W,ongoing
2026-03-01 12:19:01.096,6,0,W,N/A,success
2026-03-01 12:19:05.637,7,0,NW,NW,ongoing
2026-03-01 12:19:07.595,7,0,NW,N/A,success
2026-03-01 12:19:10.331,8,0,NW,NW,ongoing
2026-03-01 12:19:12.289,8,0,NW,N/A,success
2026-03-01 12:19:14.942,9,0,N,N,ongoing
2026-03-01 12:19:16.692,9,0,N,N/A,success
2026-03-01 12:19:22.137,10,0,SE,SE,ongoing
2026-03-01 12:19:24.095,10,0,SE,N/A,success
2026-03-01 12:19:26.998,11,0,N,N,ongoing
2026-03-01 12:19:28.747,11,0,N,N/A,success
2026-03-01 12:19:34.567,12,0,NE,NE,ongoing
2026-03-01 12:19:36.525,12,0,NE,N/A,success
2026-03-01 12:19:41.553,13,0,SE,SE,ongoing
2026-03-01 12:19:43.511,13,0,SE,N/A,success
2026-03-01 12:19:49.886,14,0,SW,SW,ongoing
2026-03-01 12:19:51.844,14,0,SW,N/A,success
2026-03-01 12:19:58.775,15,0,E,E,ongoing
2026-03-01 12:20:00.524,15,0,E,N/A,success
