Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 12:48:28.447,0,0,NE,E,ongoing
2026-03-01 12:48:35.099,0,1,NE,E,ongoing
2026-03-01 12:48:40.807,0,2,NE,SE,ongoing
2026-03-01 12:48:46.738,0,3,N,NE,ongoing
2026-03-01 12:48:52.445,0,4,N,NE,ongoing
2026-03-01 12:48:58.182,0,5,N,NE,ongoing
2026-03-01 12:49:05.167,0,6,NW,NW,ongoing
2026-03-01 12:49:12.626,0,7,NW,N,ongoing
2026-03-01 12:49:18.320,0,8,W,N,ongoing
2026-03-01 12:49:25.028,0,9,SW,SW,ongoing
2026-03-01 12:49:26.987,0,9,SW,N/A,success
2026-03-01 12:49:32.166,1,0,N,N,ongoing
2026-03-01 12:49:38.403,1,1,N,NE,ongoing
2026-03-01 12:49:43.986,1,2,W,NW,ongoing
2026-03-01 12:49:49.721,1,3,S,SE,ongoing
2026-03-01 12:49:56.652,1,4,W,NW,ongoing
2026-03-01 12:50:02.902,1,5,S,SE,ongoing
2026-03-01 12:50:08.402,1,6,W,N,ongoing
2026-03-01 12:50:15.123,1,7,SW,SW,ongoing
2026-03-01 12:50:17.082,1,7,SW,N/A,success
2026-03-01 12:50:21.124,2,0,NW,N,ongoing
2026-03-01 12:50:26.665,2,1,NW,NW,ongoing
2026-03-01 12:50:32.164,2,2,NW,NW,ongoing
2026-03-01 12:50:38.595,2,3,W,NW,ongoing
2026-03-01 12:50:45.136,2,4,S,S,ongoing
2026-03-01 12:50:46.873,2,4,S,N/A,success
2026-03-01 12:50:50.831,3,0,SW,W,ongoing
2026-03-01 12:50:56.497,3,1,SW,SW,ongoing
2026-03-01 12:51:01.844,3,2,SW,SW,ongoing
2026-03-01 12:51:07.386,3,3,S,SE,ongoing
2026-03-01 12:51:12.830,3,4,W,W,ongoing
2026-03-01 12:51:14.566,3,4,W,N/A,success
2026-03-01 12:51:18.483,4,0,S,SE,ongoing
2026-03-01 12:51:24.177,4,1,SW,SW,ongoing
2026-03-01 12:51:26.135,4,1,SW,N/A,success
2026-03-01 12:51:29.996,5,0,SE,SE,ongoing
2026-03-01 12:51:31.955,5,0,SE,N/A,success
2026-03-01 12:51:35.955,6,0,E,E,ongoing
2026-03-01 12:51:42.468,6,1,E,E,ongoing
2026-03-01 12:51:44.204,6,1,E,N/A,success
2026-03-01 12:51:49.677,7,0,NE,E,ongoing
2026-03-01 12:51:55.274,7,1,NE,SE,ongoing
2026-03-01 12:52:00.746,7,2,N,NE,ongoing
2026-03-01 12:52:07.843,7,3,NW,N,ongoing
2026-03-01 12:52:13.801,7,4,NW,N,ongoing
2026-03-01 12:52:19.537,7,5,W,NW,ongoing
2026-03-01 12:52:25.592,7,6,S,E,ongoing
2026-03-01 12:52:31.745,7,7,SW,S,ongoing
2026-03-01 12:52:37.912,7,8,W,W,ongoing
2026-03-01 12:52:39.661,7,8,W,N/A,success
2026-03-01 12:52:43.897,8,0,W,NW,ongoing
2026-03-01 12:52:49.577,8,1,S,S,ongoing
2026-03-01 12:52:51.314,8,1,S,N/A,success
2026-03-01 12:52:55.314,9,0,SW,W,ongoing
2026-03-01 12:53:01.605,9,1,S,S,ongoing
2026-03-01 12:53:03.355,9,1,S,N/A,success
