Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-07 17:41:43.842,0,0,SW,SW,ongoing
2026-03-07 17:41:45.800,0,0,SW,N/A,success
2026-03-07 17:41:51.966,1,0,SE,SE,ongoing
2026-03-07 17:42:00.868,1,1,SE,SE,ongoing
2026-03-07 17:42:02.827,1,1,SE,N/A,success
2026-03-07 17:42:08.729,2,0,E,E,ongoing
2026-03-07 17:42:10.465,2,0,E,N/A,success
2026-03-07 17:42:17.506,3,0,SE,E,ongoing
2026-03-07 17:42:26.646,3,1,SE,E,ongoing
2026-03-07 17:42:33.173,3,2,SE,SE,ongoing
2026-03-07 17:42:40.687,3,3,S,S,ongoing
2026-03-07 17:42:47.728,3,4,SE,SE,ongoing
2026-03-07 17:42:55.950,3,5,S,S,ongoing
2026-03-07 17:42:57.686,3,5,S,N/A,success
2026-03-07 17:43:01.839,4,0,S,S,ongoing
2026-03-07 17:43:07.144,4,1,S,S,ongoing
2026-03-07 17:43:08.879,4,1,S,N/A,success
2026-03-07 17:43:18.781,5,0,SW,SW,ongoing
2026-03-07 17:43:24.782,5,1,SW,SW,ongoing
2026-03-07 17:43:30.338,5,2,SW,S,ongoing
2026-03-07 17:43:37.864,5,3,W,NW,ongoing
2026-03-07 17:43:47.351,5,4,S,SW,ongoing
2026-03-07 17:43:56.669,5,5,E,E,ongoing
2026-03-07 17:43:58.406,5,5,E,N/A,success
2026-03-07 17:44:03.655,6,0,W,NW,ongoing
2026-03-07 17:44:11.016,6,1,SW,SW,ongoing
2026-03-07 17:44:12.975,6,1,SW,N/A,success
2026-03-07 17:44:18.766,7,0,NW,NW,ongoing
2026-03-07 17:44:24.863,7,1,NW,NW,ongoing
2026-03-07 17:44:31.196,7,2,NW,NW,ongoing
2026-03-07 17:44:33.154,7,2,NW,N/A,success
2026-03-07 17:44:39.182,8,0,N,NW,ongoing
2026-03-07 17:44:47.626,8,1,E,E,ongoing
2026-03-07 17:44:49.375,8,1,E,N/A,success
2026-03-07 17:44:55.653,9,0,NE,NE,ongoing
2026-03-07 17:45:02.222,9,1,NE,NE,ongoing
2026-03-07 17:45:04.181,9,1,NE,N/A,success
