Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-27 20:03:22.569,0,0,NE,NE,ongoing
2026-02-27 20:03:24.526,0,1,NE,N/A,success
2026-02-27 20:03:29.206,1,0,E,E,ongoing
2026-02-27 20:03:30.955,1,0,E,N/A,success
2026-02-27 20:03:33.552,2,0,S,S,ongoing
2026-02-27 20:03:35.303,2,0,S,N/A,success
2026-02-27 20:03:40.482,3,0,SW,SW,ongoing
2026-02-27 20:03:42.439,3,1,SW,N/A,success
2026-02-27 20:03:45.328,4,0,S,S,ongoing
2026-02-27 20:03:47.065,4,0,S,N/A,success
2026-02-27 20:03:53.271,5,0,W,W,ongoing
2026-02-27 20:03:55.022,5,0,W,N/A,success
2026-02-27 20:04:00.396,6,0,W,W,ongoing
2026-02-27 20:04:02.215,6,0,W,N/A,success
2026-02-27 20:04:06.437,7,0,NW,NW,ongoing
2026-02-27 20:04:08.395,7,1,NW,N/A,success
2026-02-27 20:04:12.089,8,0,NW,NW,ongoing
2026-02-27 20:04:14.047,8,1,NW,N/A,success
2026-02-27 20:04:17.560,9,0,N,N,ongoing
2026-02-27 20:04:19.296,9,0,N,N/A,success
2026-02-27 20:04:23.643,10,0,SE,SE,ongoing
2026-02-27 20:04:25.601,10,1,SE,N/A,success
2026-02-27 20:04:28.156,11,0,N,N,ongoing
2026-02-27 20:04:29.906,11,0,N,N/A,success
2026-02-27 20:04:35.599,12,0,NE,NE,ongoing
2026-02-27 20:04:37.557,12,1,NE,N/A,success
2026-02-27 20:04:41.279,13,0,SE,SE,ongoing
2026-02-27 20:04:43.237,13,1,SE,N/A,success
2026-02-27 20:04:46.681,14,0,SW,SW,ongoing
2026-02-27 20:04:48.638,14,1,SW,N/A,success
2026-02-27 20:04:52.125,15,0,E,E,ongoing
2026-02-27 20:04:53.874,15,0,E,N/A,success
