Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-27 14:29:44.707,0,0,NE,NE,ongoing
2026-02-27 14:30:03.231,0,1,NE,N,ongoing
2026-02-27 14:30:14.035,0,2,NE,N,ongoing
2026-02-27 14:30:23.784,0,3,E,SE,ongoing
2026-02-27 14:30:31.060,0,4,NE,E,ongoing
2026-02-27 14:30:47.225,0,5,NE,N,ongoing
2026-02-27 14:30:57.070,0,6,NE,SW,ongoing
2026-02-27 14:31:04.416,0,7,NE,S,ongoing
2026-02-27 14:31:12.207,0,8,NE,S,ongoing
2026-02-27 14:31:19.011,0,9,NE,SW,ongoing
2026-02-27 14:31:20.317,0,10,NE,N/A,failed
2026-02-27 14:31:26.372,1,0,N,W,ongoing
2026-02-27 14:31:34.509,1,1,NE,S,ongoing
2026-02-27 14:31:41.939,1,2,N,W,ongoing
2026-02-27 14:31:49.618,1,3,NE,SW,ongoing
2026-02-27 14:31:57.089,1,4,NE,S,ongoing
2026-02-27 14:32:22.016,1,5,NE,W,ongoing
2026-02-27 14:32:32.570,1,6,NE,SW,ongoing
2026-02-27 14:32:48.057,1,7,NE,SE,ongoing
2026-02-27 14:32:54.969,1,8,NE,SE,ongoing
2026-02-27 14:33:01.996,1,9,N,W,ongoing
2026-02-27 14:33:14.355,1,9,NE,SW,ongoing
2026-02-27 14:33:14.827,1,10,NE,N/A,failed
2026-02-27 14:33:21.132,2,0,NW,W,ongoing
2026-02-27 14:33:27.353,2,1,NW,W,ongoing
2026-02-27 14:33:34.199,2,2,N,N,ongoing
2026-02-27 14:33:40.226,2,3,NW,W,ongoing
2026-02-27 14:33:47.545,2,4,N,NW,ongoing
2026-02-27 14:33:55.557,2,5,NE,N,ongoing
2026-02-27 14:34:03.500,2,6,E,E,ongoing
2026-02-27 14:34:05.250,2,6,E,N/A,success
2026-02-27 14:34:10.138,3,0,SW,SW,ongoing
2026-02-27 14:34:16.304,3,1,SW,W,ongoing
2026-02-27 14:34:22.678,3,2,SW,W,ongoing
2026-02-27 14:34:30.260,3,3,S,SW,ongoing
2026-02-27 14:34:36.537,3,4,SE,S,ongoing
2026-02-27 14:34:44.425,3,5,E,E,ongoing
2026-02-27 14:34:46.175,3,5,E,N/A,success
2026-02-27 14:34:51.812,4,0,S,SW,ongoing
2026-02-27 14:34:57.937,4,1,SE,S,ongoing
2026-02-27 14:35:08.185,4,2,E,E,ongoing
2026-02-27 14:35:09.935,4,2,E,N/A,success
2026-02-27 14:35:14.434,5,0,SE,S,ongoing
2026-02-27 14:35:21.294,5,1,E,E,ongoing
2026-02-27 14:35:23.044,5,1,E,N/A,success
2026-02-27 14:35:28.543,6,0,E,E,ongoing
2026-02-27 14:35:34.667,6,1,E,E,ongoing
2026-02-27 14:35:36.403,6,1,E,N/A,success
2026-02-27 14:35:42.416,7,0,NE,NE,ongoing
2026-02-27 14:35:51.442,7,1,NE,NE,ongoing
2026-02-27 14:35:53.400,7,2,NE,N/A,success
2026-02-27 14:35:57.455,8,0,W,SW,ongoing
2026-02-27 14:36:04.218,8,1,N,W,ongoing
2026-02-27 14:36:12.453,8,2,NE,SE,ongoing
2026-02-27 14:36:18.841,8,3,N,W,ongoing
2026-02-27 14:36:26.785,8,3,NE,S,ongoing
2026-02-27 14:36:36.047,8,4,N,NW,ongoing
2026-02-27 14:36:46.684,8,5,NE,NE,ongoing
2026-02-27 14:36:56.572,8,6,NE,NE,ongoing
2026-02-27 14:36:58.530,8,7,NE,N/A,success
2026-02-27 14:37:02.751,9,0,SW,SW,ongoing
2026-02-27 14:37:04.709,9,1,SW,N/A,success
