Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-27 13:39:43.479,0,0,NE,NW,ongoing
2026-02-27 13:39:52.311,0,1,E,NW,ongoing
2026-02-27 13:40:00.545,0,2,E,NW,ongoing
2026-02-27 13:40:07.808,0,4,E,W,ongoing
2026-02-27 13:40:15.890,0,5,E,W,ongoing
2026-02-27 13:40:22.598,0,6,E,NW,ongoing
2026-02-27 13:40:30.402,0,7,E,NW,ongoing
2026-02-27 13:40:38.456,0,8,E,NW,ongoing
2026-02-27 13:40:40.331,0,10,E,N/A,failed
2026-02-27 13:40:46.247,1,0,N,NE,ongoing
2026-02-27 13:40:54.301,1,1,W,SE,ongoing
2026-02-27 13:41:00.453,1,2,NW,N,ongoing
2026-02-27 13:41:09.952,1,2,W,SE,ongoing
2026-02-27 13:41:17.895,1,3,W,S,ongoing
2026-02-27 13:41:25.880,1,4,NW,N,ongoing
2026-02-27 13:41:34.517,1,4,W,E,ongoing
2026-02-27 13:41:45.516,1,5,W,SE,ongoing
2026-02-27 13:41:53.042,1,6,W,SE,ongoing
2026-02-27 13:42:00.111,1,7,NW,N,ongoing
2026-02-27 13:42:08.387,1,7,W,S,ongoing
2026-02-27 13:42:18.275,1,7,NW,E,ongoing
2026-02-27 13:42:25.204,1,8,NW,N,ongoing
2026-02-27 13:42:36.952,1,9,W,SE,ongoing
2026-02-27 13:42:39.341,1,10,W,N/A,failed
2026-02-27 13:42:43.882,2,0,NW,N,ongoing
2026-02-27 13:42:53.019,2,1,NW,W,ongoing
2026-02-27 13:42:59.477,2,2,NW,NW,ongoing
2026-02-27 13:43:07.711,2,3,NW,N,ongoing
2026-02-27 13:43:18.626,2,4,W,S,ongoing
2026-02-27 13:43:28.195,2,4,NW,NW,ongoing
2026-02-27 13:43:30.153,2,4,NW,N/A,success
2026-02-27 13:43:34.887,3,0,W,S,ongoing
2026-02-27 13:43:47.719,3,1,NW,NW,ongoing
2026-02-27 13:44:21.492,3,2,W,S,ongoing
2026-02-27 13:44:27.977,3,2,NW,NW,ongoing
2026-02-27 13:44:29.935,3,3,NW,N/A,success
2026-02-27 13:44:33.990,4,0,SW,SW,ongoing
2026-02-27 13:44:41.281,4,1,SW,W,ongoing
2026-02-27 13:44:47.835,4,2,SW,SW,ongoing
2026-02-27 13:44:54.154,4,3,S,W,ongoing
2026-02-27 13:45:00.000,4,4,SE,S,ongoing
2026-02-27 13:45:08.665,4,5,E,NE,ongoing
