Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-03-01 21:04:55.584,0,0,NE,N,ongoing
2026-03-01 21:05:02.291,0,1,NE,N,ongoing
2026-03-01 21:05:09.373,0,2,NE,N,ongoing
2026-03-01 21:05:16.177,0,3,E,E,ongoing
2026-03-01 21:05:22.495,0,4,E,E,ongoing
2026-03-01 21:05:30.217,0,5,NE,N,ongoing
2026-03-01 21:05:36.285,0,6,E,E,ongoing
2026-03-01 21:05:42.853,0,7,E,E,ongoing
2026-03-01 21:05:44.604,0,7,E,N/A,success
2026-03-01 21:05:51.199,1,0,N,W,ongoing
2026-03-01 21:05:57.088,1,1,NE,N,ongoing
2026-03-01 21:06:02.906,1,2,NE,N,ongoing
2026-03-01 21:06:08.780,1,3,E,E,ongoing
2026-03-01 21:06:10.530,1,3,E,N/A,success
2026-03-01 21:06:15.737,2,0,NW,W,ongoing
2026-03-01 21:06:21.820,2,1,NW,SW,ongoing
2026-03-01 21:06:29.165,2,2,N,NW,ongoing
2026-03-01 21:06:35.929,2,3,N,NW,ongoing
2026-03-01 21:06:41.942,2,4,NE,N,ongoing
2026-03-01 21:06:47.941,2,5,NE,N,ongoing
2026-03-01 21:06:54.148,2,6,E,E,ongoing
2026-03-01 21:06:55.898,2,6,E,N/A,success
2026-03-01 21:07:01.105,3,0,SW,S,ongoing
2026-03-01 21:07:11.340,3,1,SW,SW,ongoing
2026-03-01 21:07:17.520,3,2,SW,SW,ongoing
2026-03-01 21:07:25.268,3,3,W,W,ongoing
2026-03-01 21:07:27.018,3,3,W,N/A,success
2026-03-01 21:07:31.795,4,0,S,S,ongoing
2026-03-01 21:07:38.045,4,1,S,S,ongoing
2026-03-01 21:07:39.794,4,1,S,N/A,success
2026-03-01 21:07:46.460,5,0,SE,N,ongoing
2026-03-01 21:07:56.014,5,1,SE,N,ongoing
2026-03-01 21:08:03.151,5,2,S,S,ongoing
2026-03-01 21:08:13.762,5,3,SE,N,ongoing
2026-03-01 21:08:22.302,5,4,S,S,ongoing
2026-03-01 21:08:30.745,5,5,SE,S,ongoing
2026-03-01 21:08:39.008,5,6,SE,SE,ongoing
2026-03-01 21:08:40.966,5,6,SE,N/A,success
2026-03-01 21:08:45.298,6,0,E,E,ongoing
2026-03-01 21:08:50.784,6,1,E,E,ongoing
2026-03-01 21:08:52.533,6,1,E,N/A,success
2026-03-01 21:08:57.352,7,0,NE,NE,ongoing
2026-03-01 21:09:02.851,7,1,NE,N,ongoing
2026-03-01 21:09:08.336,7,2,E,E,ongoing
2026-03-01 21:09:10.086,7,2,E,N/A,success
2026-03-01 21:09:18.029,8,0,W,SW,ongoing
2026-03-01 21:09:23.973,8,1,N,N,ongoing
2026-03-01 21:09:25.723,8,1,N,N/A,success
2026-03-01 21:09:31.388,9,0,SW,S,ongoing
2026-03-01 21:09:38.151,9,1,W,W,ongoing
2026-03-01 21:09:39.901,9,1,W,N/A,success
