Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-28 11:03:07.858,0,0,NE,NW,ongoing
2026-02-28 11:03:14.566,0,1,E,SE,ongoing
2026-02-28 11:03:20.746,0,2,NE,NE,ongoing
2026-02-28 11:03:28.454,0,3,NE,NE,ongoing
2026-02-28 11:03:30.413,0,3,NE,N/A,success
2026-02-28 11:03:35.121,1,0,N,N,ongoing
2026-02-28 11:03:36.870,1,0,N,N/A,success
2026-02-28 11:03:41.190,2,0,NW,NW,ongoing
2026-02-28 11:03:47.384,2,1,NW,W,ongoing
2026-02-28 11:03:55.412,2,2,NW,W,ongoing
2026-02-28 11:04:01.606,2,3,N,NE,ongoing
2026-02-28 11:04:07.731,2,4,NW,W,ongoing
2026-02-28 11:04:15.411,2,5,N,NE,ongoing
2026-02-28 11:04:22.355,2,6,W,W,ongoing
2026-02-28 11:04:24.106,2,6,W,N/A,success
2026-02-28 11:04:28.189,3,0,W,SW,ongoing
2026-02-28 11:04:34.619,3,1,NW,SW,ongoing
2026-02-28 11:04:40.772,3,2,N,NE,ongoing
2026-02-28 11:04:47.341,3,3,NW,W,ongoing
2026-02-28 11:04:54.160,3,4,N,NE,ongoing
2026-02-28 11:05:02.604,3,5,W,SW,ongoing
2026-02-28 11:05:09.007,3,6,N,NE,ongoing
2026-02-28 11:05:15.424,3,7,W,W,ongoing
2026-02-28 11:05:17.173,3,7,W,N/A,success
2026-02-28 11:05:21.548,4,0,SW,SW,ongoing
2026-02-28 11:05:44.187,4,1,SW,SW,ongoing
2026-02-28 11:05:50.880,4,2,SW,SW,ongoing
2026-02-28 11:05:52.839,4,2,SW,N/A,success
2026-02-28 11:05:56.978,5,0,S,S,ongoing
2026-02-28 11:06:05.339,5,1,S,SE,ongoing
2026-02-28 11:06:12.505,5,2,W,NW,ongoing
2026-02-28 11:06:18.894,5,3,S,S,ongoing
2026-02-28 11:06:20.630,5,3,S,N/A,success
2026-02-28 11:06:25.671,6,0,SE,SE,ongoing
2026-02-28 11:06:31.769,6,1,SE,S,ongoing
2026-02-28 11:06:37.782,6,2,SE,S,ongoing
2026-02-28 11:06:45.490,6,3,E,SE,ongoing
2026-02-28 11:06:55.087,6,4,E,SE,ongoing
2026-02-28 11:07:02.642,6,5,NE,SE,ongoing
2026-02-28 11:07:09.796,6,6,N,E,ongoing
2026-02-28 11:07:18.531,6,7,NW,SW,ongoing
2026-02-28 11:07:26.406,6,8,N,NE,ongoing
2026-02-28 11:07:32.378,6,9,NW,W,ongoing
2026-02-28 11:07:34.865,6,10,NW,N/A,failed
2026-02-28 11:07:39.420,7,0,E,SE,ongoing
2026-02-28 11:07:45.544,7,1,N,NE,ongoing
2026-02-28 11:07:51.738,7,2,W,W,ongoing
2026-02-28 11:07:53.489,7,2,W,N/A,success
2026-02-28 11:07:58.544,8,0,SE,SE,ongoing
2026-02-28 11:08:06.224,8,1,SE,SE,ongoing
2026-02-28 11:08:08.183,8,1,SE,N/A,success
2026-02-28 11:08:12.627,9,0,SW,SW,ongoing
2026-02-28 11:08:14.585,9,0,SW,N/A,success
