Timestamp,Point_Index,Attempt_Index,Correct_Direction,Responded_Direction,Status
2026-02-28 11:38:32.750,0,0,NW,NW,ongoing
2026-02-28 11:38:39.291,0,1,NW,NW,ongoing
2026-02-28 11:38:45.401,0,2,NW,NW,ongoing
2026-02-28 11:38:47.359,0,2,NW,N/A,success
2026-02-28 11:38:51.469,1,0,E,SE,ongoing
2026-02-28 11:38:57.579,1,1,N,NE,ongoing
2026-02-28 11:39:03.661,1,2,W,SW,ongoing
2026-02-28 11:39:10.688,1,3,N,NE,ongoing
2026-02-28 11:39:17.216,1,4,W,SW,ongoing
2026-02-28 11:39:42.476,1,5,N,W,ongoing
2026-02-28 11:39:49.655,1,6,NE,E,ongoing
2026-02-28 11:39:56.376,1,7,N,NE,ongoing
2026-02-28 11:40:03.541,1,8,W,W,ongoing
2026-02-28 11:40:05.277,1,8,W,N/A,success
2026-02-28 11:40:09.735,2,0,NE,E,ongoing
2026-02-28 11:40:16.248,2,1,NE,SE,ongoing
2026-02-28 11:40:24.316,2,2,N,E,ongoing
2026-02-28 11:40:30.511,2,3,N,NE,ongoing
2026-02-28 11:40:36.773,2,4,NW,SW,ongoing
2026-02-28 11:40:44.147,2,5,N,SE,ongoing
2026-02-28 11:40:50.522,2,6,NW,W,ongoing
2026-02-28 11:40:56.729,2,7,N,E,ongoing
2026-02-28 11:41:03.131,2,8,NW,W,ongoing
2026-02-28 11:41:09.741,2,9,N,E,ongoing
2026-02-28 11:41:12.227,2,10,N,N/A,failed
2026-02-28 11:41:16.711,3,0,SE,SE,ongoing
2026-02-28 11:41:23.934,3,1,SE,SE,ongoing
2026-02-28 11:41:30.223,3,2,SE,S,ongoing
2026-02-28 11:41:37.098,3,3,SE,S,ongoing
2026-02-28 11:41:43.347,3,4,E,SE,ongoing
2026-02-28 11:41:50.138,3,5,NE,SE,ongoing
2026-02-28 11:41:58.566,3,6,N,E,ongoing
2026-02-28 11:42:04.858,3,7,NW,W,ongoing
2026-02-28 11:42:11.829,3,8,N,E,ongoing
2026-02-28 11:42:18.273,3,9,NW,W,ongoing
2026-02-28 11:42:20.758,3,10,NW,N/A,failed
2026-02-28 11:42:25.105,4,0,S,S,ongoing
2026-02-28 11:42:33.784,4,1,S,SE,ongoing
2026-02-28 11:42:43.284,4,2,W,W,ongoing
2026-02-28 11:42:45.033,4,2,W,N/A,success
2026-02-28 11:42:49.670,5,0,SW,SW,ongoing
2026-02-28 11:42:57.447,5,1,SW,SW,ongoing
2026-02-28 11:43:03.613,5,2,SW,S,ongoing
2026-02-28 11:43:11.849,5,3,W,S,ongoing
2026-02-28 11:43:19.583,5,4,NW,NW,ongoing
2026-02-28 11:43:21.541,5,4,NW,N/A,success
2026-02-28 11:43:26.762,6,0,W,SW,ongoing
2026-02-28 11:43:33.039,6,1,NW,W,ongoing
2026-02-28 11:43:39.358,6,2,N,NE,ongoing
2026-02-28 11:43:45.635,6,3,W,W,ongoing
2026-02-28 11:43:47.371,6,3,W,N/A,success
2026-02-28 11:43:52.466,7,0,N,E,ongoing
2026-02-28 11:44:00.258,7,1,NW,W,ongoing
2026-02-28 11:44:07.186,7,2,N,NE,ongoing
2026-02-28 11:44:15.686,7,3,W,NW,ongoing
2026-02-28 11:44:21.963,7,4,S,S,ongoing
2026-02-28 11:44:23.713,7,4,S,N/A,success
2026-02-28 11:44:28.059,8,0,SW,SW,ongoing
2026-02-28 11:44:30.018,8,0,SW,N/A,success
2026-02-28 11:44:34.697,9,0,SE,SE,ongoing
2026-02-28 11:44:40.946,9,1,SE,S,ongoing
2026-02-28 11:44:47.279,9,2,E,SE,ongoing
2026-02-28 11:44:54.083,9,3,N,NE,ongoing
2026-02-28 11:45:00.499,9,4,W,W,ongoing
2026-02-28 11:45:02.249,9,4,W,N/A,success
